# Average Contact Duration
# simtime, linkAvgContactDuration
100.000000, 0.000000
200.000000, 0.000000
300.000000, 269.000000
400.000000, 269.000000
500.000000, 136.000000
600.000000, 136.000000
700.000000, 136.000000
800.000000, 136.000000
900.000000, 136.000000
1000.000000, 420.000000
1100.000000, 420.000000
1200.000000, 316.250000
1300.000000, 316.250000
1400.000000, 256.400000
1500.000000, 256.400000
1600.000000, 256.400000
1700.000000, 223.833333
1800.000000, 223.833333
1900.000000, 223.833333
2000.000000, 223.833333
2100.000000, 223.833333
2200.000000, 223.833333
2300.000000, 223.833333
2400.000000, 528.857143
2500.000000, 582.058824
2600.000000, 582.058824
2700.000000, 582.058824
2800.000000, 582.058824
2900.000000, 550.166667
3000.000000, 495.350000
3100.000000, 495.350000
3200.000000, 451.045455
3300.000000, 451.045455
3400.000000, 451.045455
3500.000000, 413.958333
3600.000000, 656.192308
3700.000000, 609.464286
3800.000000, 569.033333
3900.000000, 569.033333
4000.000000, 569.033333
4100.000000, 502.500000
4200.000000, 474.638889
4300.000000, 673.289474
4400.000000, 747.400000
4500.000000, 747.400000
4600.000000, 747.400000
4700.000000, 747.400000
4800.000000, 747.400000
4900.000000, 679.909091
5000.000000, 679.909091
5100.000000, 627.291667
5200.000000, 627.291667
5300.000000, 627.291667
5400.000000, 722.653061
5500.000000, 694.352941
5600.000000, 694.352941
5700.000000, 669.849057
5800.000000, 645.563636
5900.000000, 828.842105
6000.000000, 917.948276
6100.000000, 917.948276
6200.000000, 904.316667
6300.000000, 904.316667
6400.000000, 904.316667
6500.000000, 904.316667
6600.000000, 904.316667
6700.000000, 904.316667
6800.000000, 904.316667
6900.000000, 904.316667
7000.000000, 904.316667
7100.000000, 972.571429
7200.000000, 957.671875
7300.000000, 957.671875
7400.000000, 957.671875
7500.000000, 928.772727
7600.000000, 928.772727
7700.000000, 928.772727
7800.000000, 928.772727
7900.000000, 928.772727
8000.000000, 901.485294
8100.000000, 901.485294
8200.000000, 876.014286
8300.000000, 876.014286
8400.000000, 876.014286
8500.000000, 876.014286
8600.000000, 876.014286
8700.000000, 876.014286
8800.000000, 851.791667
8900.000000, 851.791667
9000.000000, 851.791667
9100.000000, 851.791667
9200.000000, 965.273973
9300.000000, 965.273973
9400.000000, 1078.554054
9500.000000, 1078.554054
9600.000000, 1192.160000
9700.000000, 1411.636364
9800.000000, 1623.974684
9900.000000, 1623.974684
10000.000000, 1590.098765
10100.000000, 1693.475610
10200.000000, 1693.475610
10300.000000, 1693.475610
10400.000000, 1878.211765
10500.000000, 1878.211765
10600.000000, 1878.211765
10700.000000, 1878.211765
10800.000000, 1878.211765
10900.000000, 1878.211765
11000.000000, 1878.211765
11100.000000, 1835.057471
11200.000000, 1999.846154
11300.000000, 2077.473118
11400.000000, 2033.842105
11500.000000, 2033.842105
11600.000000, 2132.812500
11700.000000, 2132.812500
11800.000000, 2132.812500
11900.000000, 2132.812500
12000.000000, 2047.660000
12100.000000, 2047.660000
12200.000000, 2047.660000
12300.000000, 2047.660000
12400.000000, 2047.660000
12500.000000, 2047.660000
12600.000000, 2047.660000
12700.000000, 2011.117647
12800.000000, 1972.500000
12900.000000, 1972.500000
13000.000000, 1972.500000
13100.000000, 2078.390476
13200.000000, 2039.560748
13300.000000, 2224.609091
13400.000000, 2184.919643
13500.000000, 2146.692982
13600.000000, 2124.250000
13700.000000, 2124.250000
13800.000000, 2124.250000
13900.000000, 2187.000000
14000.000000, 2187.000000
14100.000000, 2187.000000
14200.000000, 2187.000000
14300.000000, 2187.000000
14400.000000, 2187.000000
14500.000000, 2187.000000
14600.000000, 2390.884298
14700.000000, 2390.884298
14800.000000, 2390.884298
14900.000000, 2390.884298
15000.000000, 2352.024390
15100.000000, 2352.024390
15200.000000, 2278.244094
15300.000000, 2242.937984
15400.000000, 2502.305970
15500.000000, 2502.305970
15600.000000, 2465.625000
15700.000000, 2465.625000
15800.000000, 2465.625000
15900.000000, 2465.625000
16000.000000, 2465.625000
16100.000000, 2413.014388
16200.000000, 2413.014388
16300.000000, 2413.014388
16400.000000, 2413.014388
16500.000000, 2413.014388
16600.000000, 2413.014388
16700.000000, 2379.184397
16800.000000, 2345.923077
16900.000000, 2430.593103
17000.000000, 2397.537415
17100.000000, 2334.052980
17200.000000, 2334.052980
17300.000000, 2334.052980
17400.000000, 2334.052980
17500.000000, 2531.228758
17600.000000, 2531.228758
17700.000000, 2531.228758
17800.000000, 2531.228758
17900.000000, 2531.228758
18000.000000, 2730.800000
18100.000000, 2696.331210
18200.000000, 2696.331210
18300.000000, 2696.331210
18400.000000, 2662.905660
18500.000000, 2859.055901
18600.000000, 2944.404908
18700.000000, 2944.404908
18800.000000, 2966.048485
18900.000000, 3026.678571
19000.000000, 2991.082353
19100.000000, 2991.082353
19200.000000, 2991.082353
19300.000000, 2991.082353
19400.000000, 2991.082353
19500.000000, 2991.082353
19600.000000, 2991.082353
19700.000000, 2991.082353
19800.000000, 2922.517241
19900.000000, 2889.500000
20000.000000, 2889.500000
20100.000000, 2889.500000
20200.000000, 2889.500000
20300.000000, 2889.500000
20400.000000, 2889.500000
20500.000000, 2889.500000
20600.000000, 3065.588889
20700.000000, 3065.588889
20800.000000, 3065.588889
20900.000000, 3065.588889
21000.000000, 3065.588889
21100.000000, 3065.588889
21200.000000, 3065.588889
21300.000000, 3065.588889
21400.000000, 3065.588889
21500.000000, 3065.588889
21600.000000, 3065.588889
21700.000000, 3065.588889
21800.000000, 3065.588889
21900.000000, 3065.588889
22000.000000, 3065.588889
22100.000000, 3065.588889
22200.000000, 3065.588889
22300.000000, 3065.588889
22400.000000, 3065.588889
22500.000000, 3065.588889
22600.000000, 3032.120879
22700.000000, 3032.120879
22800.000000, 2999.293478
22900.000000, 2999.293478
23000.000000, 2936.074468
23100.000000, 2936.074468
23200.000000, 2936.074468
23300.000000, 2994.225131
23400.000000, 2994.225131
23500.000000, 2994.225131
23600.000000, 2994.225131
23700.000000, 3208.668394
23800.000000, 3175.779487
23900.000000, 3175.779487
24000.000000, 3175.779487
24100.000000, 3175.779487
24200.000000, 3175.779487
24300.000000, 3175.779487
24400.000000, 3175.779487
24500.000000, 3143.700508
24600.000000, 3143.700508
24700.000000, 3143.700508
24800.000000, 3143.700508
24900.000000, 3143.700508
25000.000000, 3143.700508
25100.000000, 3143.700508
25200.000000, 3143.700508
25300.000000, 3143.700508
25400.000000, 3143.700508
25500.000000, 3112.135678
25600.000000, 3112.135678
25700.000000, 3112.135678
25800.000000, 3112.135678
25900.000000, 3112.135678
26000.000000, 3112.135678
26100.000000, 3081.208955
26200.000000, 3081.208955
26300.000000, 3050.862069
26400.000000, 3050.862069
26500.000000, 3050.862069
26600.000000, 3050.862069
26700.000000, 3050.862069
26800.000000, 3050.862069
26900.000000, 3050.862069
27000.000000, 3050.862069
27100.000000, 3021.273171
27200.000000, 3021.273171
27300.000000, 3021.273171
27400.000000, 3021.273171
27500.000000, 3021.273171
27600.000000, 3021.273171
27700.000000, 3021.273171
27800.000000, 2997.705314
27900.000000, 2997.705314
28000.000000, 2997.705314
28100.000000, 2997.705314
28200.000000, 2997.705314
28300.000000, 2992.173077
28400.000000, 2992.173077
28500.000000, 2992.173077
28600.000000, 2992.173077
28700.000000, 2992.173077
28800.000000, 2992.173077
28900.000000, 2963.695238
29000.000000, 2963.695238
29100.000000, 2963.695238
29200.000000, 2963.695238
29300.000000, 2935.745283
29400.000000, 2935.745283
29500.000000, 2935.745283
29600.000000, 2935.745283
29700.000000, 2935.745283
29800.000000, 2935.745283
29900.000000, 2935.745283
30000.000000, 2935.745283
30100.000000, 2935.745283
30200.000000, 2935.745283
30300.000000, 2881.398148
30400.000000, 2855.926606
30500.000000, 2855.926606
30600.000000, 2855.926606
30700.000000, 2855.926606
30800.000000, 2855.926606
30900.000000, 2855.926606
31000.000000, 2855.926606
31100.000000, 2855.926606
31200.000000, 2855.926606
31300.000000, 2855.926606
31400.000000, 2855.926606
31500.000000, 2855.926606
31600.000000, 2855.926606
31700.000000, 2855.926606
31800.000000, 2855.926606
31900.000000, 2855.926606
32000.000000, 2871.756757
32100.000000, 2871.756757
32200.000000, 2871.756757
32300.000000, 2871.756757
32400.000000, 2871.756757
32500.000000, 2871.756757
32600.000000, 2871.756757
32700.000000, 2871.756757
32800.000000, 2871.756757
32900.000000, 3059.892857
33000.000000, 3032.823009
33100.000000, 3032.823009
33200.000000, 3032.823009
33300.000000, 3032.823009
33400.000000, 3032.823009
33500.000000, 3032.823009
33600.000000, 3032.823009
33700.000000, 3006.342105
33800.000000, 3006.342105
33900.000000, 3006.342105
34000.000000, 3006.342105
34100.000000, 3006.342105
34200.000000, 3006.342105
34300.000000, 3006.342105
34400.000000, 3006.342105
34500.000000, 3265.805195
34600.000000, 3265.805195
34700.000000, 3265.805195
34800.000000, 3265.805195
34900.000000, 3265.805195
35000.000000, 3265.805195
35100.000000, 3265.805195
35200.000000, 3265.805195
35300.000000, 3237.789700
35400.000000, 3237.789700
35500.000000, 3237.789700
35600.000000, 3237.789700
35700.000000, 3237.789700
35800.000000, 3237.789700
35900.000000, 3237.789700
36000.000000, 3213.544681
36100.000000, 3213.544681
36200.000000, 3213.544681
36300.000000, 3213.544681
36400.000000, 3213.544681
36500.000000, 3213.544681
36600.000000, 3213.544681
36700.000000, 3213.544681
36800.000000, 3213.544681
36900.000000, 3213.544681
37000.000000, 3213.544681
37100.000000, 3213.544681
37200.000000, 3213.544681
37300.000000, 3176.663866
37400.000000, 3176.663866
37500.000000, 3176.663866
37600.000000, 3176.663866
37700.000000, 3176.663866
37800.000000, 3176.663866
37900.000000, 3176.663866
38000.000000, 3176.663866
38100.000000, 3176.663866
38200.000000, 3176.663866
38300.000000, 3176.663866
38400.000000, 3176.663866
38500.000000, 3176.663866
38600.000000, 3176.663866
38700.000000, 3176.663866
38800.000000, 3176.663866
38900.000000, 3176.663866
39000.000000, 3124.388430
39100.000000, 3099.122951
39200.000000, 3073.934959
39300.000000, 3049.814516
39400.000000, 3014.067729
39500.000000, 3014.067729
39600.000000, 3014.067729
39700.000000, 3014.067729
39800.000000, 3014.067729
39900.000000, 3014.067729
40000.000000, 3014.067729
40100.000000, 3014.067729
40200.000000, 2967.141176
40300.000000, 2967.141176
40400.000000, 2967.141176
40500.000000, 3259.194553
40600.000000, 3259.194553
40700.000000, 3259.194553
40800.000000, 3259.194553
40900.000000, 3259.194553
41000.000000, 3304.906977
41100.000000, 3304.906977
41200.000000, 3304.906977
41300.000000, 3279.630769
41400.000000, 3230.098485
41500.000000, 3230.098485
41600.000000, 3230.098485
41700.000000, 3374.943396
41800.000000, 3374.943396
41900.000000, 3374.943396
42000.000000, 3374.943396
42100.000000, 3426.741573
42200.000000, 3426.741573
42300.000000, 3426.741573
42400.000000, 3426.741573
42500.000000, 3426.741573
42600.000000, 3426.741573
42700.000000, 3426.741573
42800.000000, 3426.741573
42900.000000, 3426.741573
43000.000000, 3426.741573
43100.000000, 3426.741573
43200.000000, 3426.741573
43300.000000, 3401.323420
43400.000000, 3401.323420
43500.000000, 3401.323420
43600.000000, 3376.354244
43700.000000, 3376.354244
43800.000000, 3376.354244
43900.000000, 3376.354244
44000.000000, 3352.322344
44100.000000, 3352.322344
44200.000000, 3352.322344
44300.000000, 3352.322344
44400.000000, 3352.322344
44500.000000, 3352.322344
44600.000000, 3340.091241
44700.000000, 3292.053957
44800.000000, 3268.546429
44900.000000, 3245.379433
45000.000000, 3245.379433
45100.000000, 3245.379433
45200.000000, 3245.379433
45300.000000, 3200.241259
45400.000000, 3200.241259
45500.000000, 3200.241259
45600.000000, 3200.241259
45700.000000, 3178.107639
45800.000000, 3178.107639
45900.000000, 3178.107639
46000.000000, 3178.107639
46100.000000, 3156.493103
46200.000000, 3134.900685
46300.000000, 3134.900685
46400.000000, 3134.900685
46500.000000, 3124.228669
46600.000000, 3103.223729
46700.000000, 3103.223729
46800.000000, 3103.223729
46900.000000, 3103.223729
47000.000000, 3103.223729
47100.000000, 3082.542088
47200.000000, 3082.542088
47300.000000, 3082.542088
47400.000000, 3082.542088
47500.000000, 3082.542088
47600.000000, 3082.542088
47700.000000, 3082.542088
47800.000000, 3082.542088
47900.000000, 3082.542088
48000.000000, 3041.764120
48100.000000, 3041.764120
48200.000000, 3012.032895
48300.000000, 3012.032895
48400.000000, 3012.032895
48500.000000, 3012.032895
48600.000000, 3012.032895
48700.000000, 3012.032895
48800.000000, 3012.032895
48900.000000, 3012.032895
49000.000000, 3012.032895
49100.000000, 3012.032895
49200.000000, 3012.032895
49300.000000, 3012.032895
49400.000000, 3012.032895
49500.000000, 3012.032895
49600.000000, 3012.032895
49700.000000, 3012.032895
49800.000000, 3012.032895
49900.000000, 3012.032895
50000.000000, 3012.032895
50100.000000, 2992.535948
50200.000000, 2992.535948
50300.000000, 2992.535948
50400.000000, 2992.535948
50500.000000, 2992.535948
50600.000000, 2992.535948
50700.000000, 2992.535948
50800.000000, 2992.535948
50900.000000, 2992.535948
51000.000000, 2992.535948
51100.000000, 2992.535948
51200.000000, 2992.535948
51300.000000, 2992.535948
51400.000000, 2992.535948
51500.000000, 2973.272727
51600.000000, 2973.272727
51700.000000, 2973.272727
51800.000000, 2973.272727
51900.000000, 2973.272727
52000.000000, 2973.272727
52100.000000, 2973.272727
52200.000000, 2973.272727
52300.000000, 2973.272727
52400.000000, 2973.272727
52500.000000, 2964.446602
52600.000000, 2964.446602
52700.000000, 2964.446602
52800.000000, 2964.446602
52900.000000, 2964.446602
53000.000000, 2964.446602
53100.000000, 2964.446602
53200.000000, 2964.446602
53300.000000, 2964.446602
53400.000000, 2964.446602
53500.000000, 2964.446602
53600.000000, 2964.446602
53700.000000, 2964.446602
53800.000000, 2964.446602
53900.000000, 2964.446602
54000.000000, 2964.446602
54100.000000, 2964.446602
54200.000000, 2964.446602
54300.000000, 2964.446602
54400.000000, 2945.562701
54500.000000, 2945.562701
54600.000000, 2945.562701
54700.000000, 2926.747604
54800.000000, 2926.747604
54900.000000, 2926.747604
55000.000000, 2926.747604
