# Average Neighbourhood Size
# simtime, linkAvgNeighbourSize
24400.000000, 7.440435
24500.000000, 7.416370
24600.000000, 7.392444
24700.000000, 7.368584
24800.000000, 7.344746
24900.000000, 7.320722
25000.000000, 7.296950
25100.000000, 7.273605
25200.000000, 7.250013
25300.000000, 7.226487
25400.000000, 7.202867
25500.000000, 7.179674
25600.000000, 7.156469
25700.000000, 7.133408
25800.000000, 7.110471
25900.000000, 7.087802
26000.000000, 7.065640
26100.000000, 7.044209
26200.000000, 7.022932
26300.000000, 7.001734
26400.000000, 6.980686
26500.000000, 6.959754
26600.000000, 6.938946
26700.000000, 6.918205
26800.000000, 6.897718
26900.000000, 6.877759
27000.000000, 6.858177
27100.000000, 6.838546
27200.000000, 6.819614
27300.000000, 6.800931
27400.000000, 6.782132
27500.000000, 6.762758
27600.000000, 6.743242
27700.000000, 6.723562
27800.000000, 6.704131
27900.000000, 6.684794
28000.000000, 6.665817
28100.000000, 6.647096
28200.000000, 6.628587
28300.000000, 6.609869
28400.000000, 6.591174
28500.000000, 6.572566
28600.000000, 6.553948
28700.000000, 6.535408
28800.000000, 6.516947
28900.000000, 6.498705
29000.000000, 6.480479
29100.000000, 6.462275
29200.000000, 6.444210
29300.000000, 6.426136
29400.000000, 6.408213
29500.000000, 6.390528
29600.000000, 6.373018
29700.000000, 6.355653
29800.000000, 6.338625
29900.000000, 6.321500
30000.000000, 6.304364
30100.000000, 6.287589
30200.000000, 6.271022
30300.000000, 6.254324
30400.000000, 6.237775
30500.000000, 6.221414
30600.000000, 6.205310
30700.000000, 6.189315
30800.000000, 6.173494
30900.000000, 6.158179
31000.000000, 6.142846
31100.000000, 6.127346
31200.000000, 6.112005
31300.000000, 6.096592
31400.000000, 6.081301
31500.000000, 6.066043
31600.000000, 6.050965
31700.000000, 6.035878
31800.000000, 6.020915
31900.000000, 6.006128
32000.000000, 5.991298
32100.000000, 5.976467
32200.000000, 5.961852
32300.000000, 5.947390
32400.000000, 5.933041
32500.000000, 5.918626
32600.000000, 5.904160
32700.000000, 5.890066
32800.000000, 5.876202
32900.000000, 5.862393
33000.000000, 5.848447
33100.000000, 5.834426
33200.000000, 5.820760
33300.000000, 5.807190
33400.000000, 5.793814
33500.000000, 5.780494
33600.000000, 5.767310
33700.000000, 5.754161
33800.000000, 5.741192
33900.000000, 5.728369
34000.000000, 5.715590
34100.000000, 5.703289
34200.000000, 5.691120
34300.000000, 5.678831
34400.000000, 5.666378
34500.000000, 5.653583
34600.000000, 5.640867
34700.000000, 5.628053
34800.000000, 5.615383
34900.000000, 5.602794
35000.000000, 5.590288
35100.000000, 5.577832
35200.000000, 5.565519
35300.000000, 5.553376
35400.000000, 5.541472
35500.000000, 5.529550
35600.000000, 5.517785
35700.000000, 5.505978
35800.000000, 5.494082
35900.000000, 5.482297
36000.000000, 5.470468
36100.000000, 5.458676
36200.000000, 5.447001
36300.000000, 5.435433
36400.000000, 5.423857
36500.000000, 5.412284
36600.000000, 5.400759
36700.000000, 5.389339
36800.000000, 5.377959
36900.000000, 5.366623
37000.000000, 5.355359
37100.000000, 5.344201
37200.000000, 5.333126
37300.000000, 5.322272
37400.000000, 5.311597
37500.000000, 5.301100
37600.000000, 5.290588
37700.000000, 5.280184
37800.000000, 5.269803
37900.000000, 5.259587
38000.000000, 5.249546
38100.000000, 5.239549
38200.000000, 5.229516
38300.000000, 5.219716
38400.000000, 5.210031
38500.000000, 5.200387
38600.000000, 5.191120
38700.000000, 5.182057
38800.000000, 5.173155
38900.000000, 5.164505
39000.000000, 5.156034
39100.000000, 5.147362
39200.000000, 5.138968
39300.000000, 5.130657
39400.000000, 5.122252
39500.000000, 5.113822
39600.000000, 5.105593
39700.000000, 5.097268
39800.000000, 5.089092
39900.000000, 5.081097
40000.000000, 5.073197
40100.000000, 5.065287
40200.000000, 5.057040
40300.000000, 5.048502
40400.000000, 5.040130
40500.000000, 5.031784
40600.000000, 5.023324
40700.000000, 5.014972
40800.000000, 5.006535
40900.000000, 4.997579
41000.000000, 4.988752
41100.000000, 4.979838
41200.000000, 4.971134
41300.000000, 4.962771
41400.000000, 4.954452
41500.000000, 4.946082
41600.000000, 4.937689
41700.000000, 4.929429
41800.000000, 4.921084
41900.000000, 4.912853
42000.000000, 4.904517
42100.000000, 4.896197
42200.000000, 4.887870
42300.000000, 4.879811
42400.000000, 4.871685
42500.000000, 4.863576
42600.000000, 4.855458
42700.000000, 4.847437
42800.000000, 4.839277
42900.000000, 4.830995
43000.000000, 4.822658
43100.000000, 4.814383
43200.000000, 4.806164
43300.000000, 4.798395
43400.000000, 4.790670
43500.000000, 4.783124
43600.000000, 4.775695
43700.000000, 4.768373
43800.000000, 4.761088
43900.000000, 4.753801
44000.000000, 4.746528
44100.000000, 4.739315
44200.000000, 4.732349
44300.000000, 4.725787
44400.000000, 4.719515
44500.000000, 4.712914
44600.000000, 4.706221
44700.000000, 4.699667
44800.000000, 4.693222
44900.000000, 4.687045
45000.000000, 4.681064
45100.000000, 4.675063
45200.000000, 4.669510
45300.000000, 4.664362
45400.000000, 4.659805
45500.000000, 4.655258
45600.000000, 4.651073
45700.000000, 4.646760
45800.000000, 4.642344
45900.000000, 4.637858
46000.000000, 4.633296
46100.000000, 4.628828
46200.000000, 4.624444
46300.000000, 4.620450
46400.000000, 4.616585
46500.000000, 4.612777
46600.000000, 4.609198
46700.000000, 4.606222
46800.000000, 4.603348
46900.000000, 4.600187
47000.000000, 4.597262
47100.000000, 4.594540
47200.000000, 4.592137
47300.000000, 4.589670
47400.000000, 4.586927
47500.000000, 4.584202
47600.000000, 4.581839
47700.000000, 4.579842
47800.000000, 4.578202
47900.000000, 4.576834
48000.000000, 4.575617
48100.000000, 4.574430
48200.000000, 4.572868
48300.000000, 4.571367
48400.000000, 4.570549
48500.000000, 4.570317
48600.000000, 4.570673
48700.000000, 4.571081
48800.000000, 4.572010
48900.000000, 4.573140
49000.000000, 4.574242
49100.000000, 4.575480
49200.000000, 4.577074
49300.000000, 4.578770
49400.000000, 4.581302
49500.000000, 4.584099
49600.000000, 4.586769
49700.000000, 4.589067
49800.000000, 4.591260
49900.000000, 4.593318
50000.000000, 4.595307
50100.000000, 4.596611
50200.000000, 4.597714
50300.000000, 4.598633
50400.000000, 4.599713
50500.000000, 4.600959
50600.000000, 4.602310
50700.000000, 4.603477
50800.000000, 4.603877
50900.000000, 4.604738
51000.000000, 4.606058
51100.000000, 4.607610
51200.000000, 4.609346
51300.000000, 4.610795
51400.000000, 4.612189
51500.000000, 4.613893
51600.000000, 4.614986
51700.000000, 4.615691
51800.000000, 4.615934
51900.000000, 4.616256
52000.000000, 4.616616
52100.000000, 4.616639
52200.000000, 4.616366
52300.000000, 4.616038
52400.000000, 4.615628
52500.000000, 4.615284
52600.000000, 4.614523
52700.000000, 4.613510
52800.000000, 4.612242
52900.000000, 4.610682
53000.000000, 4.608832
53100.000000, 4.606650
53200.000000, 4.604131
53300.000000, 4.601726
53400.000000, 4.598851
53500.000000, 4.595760
53600.000000, 4.592754
53700.000000, 4.589414
53800.000000, 4.585725
53900.000000, 4.582180
54000.000000, 4.578613
54100.000000, 4.574862
54200.000000, 4.570915
54300.000000, 4.566802
54400.000000, 4.562732
54500.000000, 4.558438
54600.000000, 4.554238
54700.000000, 4.550132
54800.000000, 4.545894
54900.000000, 4.541789
55000.000000, 4.537515
55100.000000, 4.533327
55200.000000, 4.529438
55300.000000, 4.525558
55400.000000, 4.521703
55500.000000, 4.517888
55600.000000, 4.514344
55700.000000, 4.511036
55800.000000, 4.507476
55900.000000, 4.503461
56000.000000, 4.499327
56100.000000, 4.494988
56200.000000, 4.490542
56300.000000, 4.486012
56400.000000, 4.481302
56500.000000, 4.476495
56600.000000, 4.471568
56700.000000, 4.466596
56800.000000, 4.461550
56900.000000, 4.456463
57000.000000, 4.451372
57100.000000, 4.446183
57200.000000, 4.441129
57300.000000, 4.436085
57400.000000, 4.430953
57500.000000, 4.425848
57600.000000, 4.420851
57700.000000, 4.415658
57800.000000, 4.410349
57900.000000, 4.405057
58000.000000, 4.399740
58100.000000, 4.394425
58200.000000, 4.389103
58300.000000, 4.383739
58400.000000, 4.378291
58500.000000, 4.372760
58600.000000, 4.367251
58700.000000, 4.361731
58800.000000, 4.356297
58900.000000, 4.350870
59000.000000, 4.345456
59100.000000, 4.340051
59200.000000, 4.334532
59300.000000, 4.329158
59400.000000, 4.323794
59500.000000, 4.318525
59600.000000, 4.313332
59700.000000, 4.308169
59800.000000, 4.302943
59900.000000, 4.297617
60000.000000, 4.292221
60100.000000, 4.286752
60200.000000, 4.281260
60300.000000, 4.275770
60400.000000, 4.270393
60500.000000, 4.265116
60600.000000, 4.259822
60700.000000, 4.254535
60800.000000, 4.249177
60900.000000, 4.243876
61000.000000, 4.238498
61100.000000, 4.232987
61200.000000, 4.227492
61300.000000, 4.222003
61400.000000, 4.216574
61500.000000, 4.211181
61600.000000, 4.205755
61700.000000, 4.200399
61800.000000, 4.195070
61900.000000, 4.189750
62000.000000, 4.184347
62100.000000, 4.178852
62200.000000, 4.173451
62300.000000, 4.168141
62400.000000, 4.162808
62500.000000, 4.157466
62600.000000, 4.152210
62700.000000, 4.147021
62800.000000, 4.141912
62900.000000, 4.137038
63000.000000, 4.132149
63100.000000, 4.127220
63200.000000, 4.122282
63300.000000, 4.117274
63400.000000, 4.112101
63500.000000, 4.106937
63600.000000, 4.101831
63700.000000, 4.096799
63800.000000, 4.091816
63900.000000, 4.086848
64000.000000, 4.081768
64100.000000, 4.076813
64200.000000, 4.071880
64300.000000, 4.066918
64400.000000, 4.061962
64500.000000, 4.057013
64600.000000, 4.052109
64700.000000, 4.047159
64800.000000, 4.042176
64900.000000, 4.037234
65000.000000, 4.032175
65100.000000, 4.027118
65200.000000, 4.022092
65300.000000, 4.017036
65400.000000, 4.011995
65500.000000, 4.006974
65600.000000, 4.001940
65700.000000, 3.996924
65800.000000, 3.991927
65900.000000, 3.986945
66000.000000, 3.981977
66100.000000, 3.977006
66200.000000, 3.972076
66300.000000, 3.967115
66400.000000, 3.962200
66500.000000, 3.957297
66600.000000, 3.952404
66700.000000, 3.947584
66800.000000, 3.942718
66900.000000, 3.937949
67000.000000, 3.933259
67100.000000, 3.928569
67200.000000, 3.923917
67300.000000, 3.919226
67400.000000, 3.914663
67500.000000, 3.910129
67600.000000, 3.905628
67700.000000, 3.901134
67800.000000, 3.896691
67900.000000, 3.892242
68000.000000, 3.887832
68100.000000, 3.883423
68200.000000, 3.878972
68300.000000, 3.874479
68400.000000, 3.869954
68500.000000, 3.865467
68600.000000, 3.861009
68700.000000, 3.856549
68800.000000, 3.852117
68900.000000, 3.847732
69000.000000, 3.843371
69100.000000, 3.838968
69200.000000, 3.834574
69300.000000, 3.830148
69400.000000, 3.825735
69500.000000, 3.821353
69600.000000, 3.816967
69700.000000, 3.812547
69800.000000, 3.808247
69900.000000, 3.803917
70000.000000, 3.799616
70100.000000, 3.795304
70200.000000, 3.790985
70300.000000, 3.786698
70400.000000, 3.782410
70500.000000, 3.778170
70600.000000, 3.773964
70700.000000, 3.769729
70800.000000, 3.765470
70900.000000, 3.761234
71000.000000, 3.756958
71100.000000, 3.752707
71200.000000, 3.748529
71300.000000, 3.744422
71400.000000, 3.740327
71500.000000, 3.736210
71600.000000, 3.732200
71700.000000, 3.728201
71800.000000, 3.724108
71900.000000, 3.720025
72000.000000, 3.715933
72100.000000, 3.711924
72200.000000, 3.707914
72300.000000, 3.703895
72400.000000, 3.699898
72500.000000, 3.695880
72600.000000, 3.691811
72700.000000, 3.687711
72800.000000, 3.683659
72900.000000, 3.679567
73000.000000, 3.675457
73100.000000, 3.671369
73200.000000, 3.667305
73300.000000, 3.663260
73400.000000, 3.659200
73500.000000, 3.655164
73600.000000, 3.651145
73700.000000, 3.647142
73800.000000, 3.643135
73900.000000, 3.639104
74000.000000, 3.635119
74100.000000, 3.631138
74200.000000, 3.627107
74300.000000, 3.623104
74400.000000, 3.619128
74500.000000, 3.615170
74600.000000, 3.611269
74700.000000, 3.607416
74800.000000, 3.603636
74900.000000, 3.599856
75000.000000, 3.596085
75100.000000, 3.592360
75200.000000, 3.588700
75300.000000, 3.585178
75400.000000, 3.581721
75500.000000, 3.578246
75600.000000, 3.574776
75700.000000, 3.571343
75800.000000, 3.567848
75900.000000, 3.564296
76000.000000, 3.560712
76100.000000, 3.557188
76200.000000, 3.553774
76300.000000, 3.550412
76400.000000, 3.547129
76500.000000, 3.543699
76600.000000, 3.540327
76700.000000, 3.536956
76800.000000, 3.533547
76900.000000, 3.530064
77000.000000, 3.526562
77100.000000, 3.523091
77200.000000, 3.519718
77300.000000, 3.516440
77400.000000, 3.513220
77500.000000, 3.509959
77600.000000, 3.506688
77700.000000, 3.503452
77800.000000, 3.500329
77900.000000, 3.497192
78000.000000, 3.494080
78100.000000, 3.490921
78200.000000, 3.487762
78300.000000, 3.484627
78400.000000, 3.481450
78500.000000, 3.478289
78600.000000, 3.475030
78700.000000, 3.471748
78800.000000, 3.468529
78900.000000, 3.465333
79000.000000, 3.462146
79100.000000, 3.459038
79200.000000, 3.455949
79300.000000, 3.452867
79400.000000, 3.449814
79500.000000, 3.446834
79600.000000, 3.443849
79700.000000, 3.440913
79800.000000, 3.437950
79900.000000, 3.434909
80000.000000, 3.431831
80100.000000, 3.428840
80200.000000, 3.425935
80300.000000, 3.423108
80400.000000, 3.420363
80500.000000, 3.417669
80600.000000, 3.414867
80700.000000, 3.412109
80800.000000, 3.409424
80900.000000, 3.406806
81000.000000, 3.404258
81100.000000, 3.401862
81200.000000, 3.399788
81300.000000, 3.397732
81400.000000, 3.395619
81500.000000, 3.393565
81600.000000, 3.391560
81700.000000, 3.389659
81800.000000, 3.387911
81900.000000, 3.386189
82000.000000, 3.384620
82100.000000, 3.383211
82200.000000, 3.381922
82300.000000, 3.380768
82400.000000, 3.379825
82500.000000, 3.379062
82600.000000, 3.378225
82700.000000, 3.377437
82800.000000, 3.376700
82900.000000, 3.376010
83000.000000, 3.375395
83100.000000, 3.375096
83200.000000, 3.374822
83300.000000, 3.374489
83400.000000, 3.374245
83500.000000, 3.374081
83600.000000, 3.373864
83700.000000, 3.373691
83800.000000, 3.373429
83900.000000, 3.373189
84000.000000, 3.373171
84100.000000, 3.373237
84200.000000, 3.373325
84300.000000, 3.373635
84400.000000, 3.373933
84500.000000, 3.374260
84600.000000, 3.374730
84700.000000, 3.375346
84800.000000, 3.375957
84900.000000, 3.376674
85000.000000, 3.377383
85100.000000, 3.378381
85200.000000, 3.379582
85300.000000, 3.380894
85400.000000, 3.382393
85500.000000, 3.384357
85600.000000, 3.386857
85700.000000, 3.389887
85800.000000, 3.393040
85900.000000, 3.396595
86000.000000, 3.400253
86100.000000, 3.404061
86200.000000, 3.407765
86300.000000, 3.411705
86400.000000, 3.415726
86500.000000, 3.419916
86600.000000, 3.424450
86700.000000, 3.429745
86800.000000, 3.435436
86900.000000, 3.440976
87000.000000, 3.446925
87100.000000, 3.453043
87200.000000, 3.459389
87300.000000, 3.465923
87400.000000, 3.472638
87500.000000, 3.479416
87600.000000, 3.486467
87700.000000, 3.493584
87800.000000, 3.500951
87900.000000, 3.508464
88000.000000, 3.516183
88100.000000, 3.524492
88200.000000, 3.533306
88300.000000, 3.542584
88400.000000, 3.552460
88500.000000, 3.562571
88600.000000, 3.572612
88700.000000, 3.583093
88800.000000, 3.594448
88900.000000, 3.606143
89000.000000, 3.618024
89100.000000, 3.630469
89200.000000, 3.643363
89300.000000, 3.656782
89400.000000, 3.670368
89500.000000, 3.683836
89600.000000, 3.697353
89700.000000, 3.710821
89800.000000, 3.723843
89900.000000, 3.736508
90000.000000, 3.749850
90100.000000, 3.763273
90200.000000, 3.776636
90300.000000, 3.789628
90400.000000, 3.802622
90500.000000, 3.815788
90600.000000, 3.828968
90700.000000, 3.842570
90800.000000, 3.855858
90900.000000, 3.869312
91000.000000, 3.882459
91100.000000, 3.895590
91200.000000, 3.909260
91300.000000, 3.922651
91400.000000, 3.935775
91500.000000, 3.948928
91600.000000, 3.962225
91700.000000, 3.975506
91800.000000, 3.989212
91900.000000, 4.003427
92000.000000, 4.018061
92100.000000, 4.033021
92200.000000, 4.048005
92300.000000, 4.062629
92400.000000, 4.077044
92500.000000, 4.091151
92600.000000, 4.104188
92700.000000, 4.116700
92800.000000, 4.128572
92900.000000, 4.140504
93000.000000, 4.152581
93100.000000, 4.165222
93200.000000, 4.178087
93300.000000, 4.190464
93400.000000, 4.202508
93500.000000, 4.214438
93600.000000, 4.226621
93700.000000, 4.239137
93800.000000, 4.251846
93900.000000, 4.264344
94000.000000, 4.276608
94100.000000, 4.289102
94200.000000, 4.302067
94300.000000, 4.314611
94400.000000, 4.327500
94500.000000, 4.340256
94600.000000, 4.353288
94700.000000, 4.366335
94800.000000, 4.378754
94900.000000, 4.391390
95000.000000, 4.404143
95100.000000, 4.416914
95200.000000, 4.429593
95300.000000, 4.442420
95400.000000, 4.455192
95500.000000, 4.467633
95600.000000, 4.479625
95700.000000, 4.491271
95800.000000, 4.502630
95900.000000, 4.513802
96000.000000, 4.524799
96100.000000, 4.535986
96200.000000, 4.547100
96300.000000, 4.557570
96400.000000, 4.567680
96500.000000, 4.577441
96600.000000, 4.586967
96700.000000, 4.596072
96800.000000, 4.604875
96900.000000, 4.613276
97000.000000, 4.621482
97100.000000, 4.629501
97200.000000, 4.636792
97300.000000, 4.643708
97400.000000, 4.650290
97500.000000, 4.656759
97600.000000, 4.662723
97700.000000, 4.668279
97800.000000, 4.673802
97900.000000, 4.679403
98000.000000, 4.684305
98100.000000, 4.689212
98200.000000, 4.693237
98300.000000, 4.696766
98400.000000, 4.700132
98500.000000, 4.703232
98600.000000, 4.706165
98700.000000, 4.708977
98800.000000, 4.711299
98900.000000, 4.713030
99000.000000, 4.714989
99100.000000, 4.716735
99200.000000, 4.718107
99300.000000, 4.719188
99400.000000, 4.720247
99500.000000, 4.721211
99600.000000, 4.722059
99700.000000, 4.722812
99800.000000, 4.723239
99900.000000, 4.723323
100000.000000, 4.723331
100100.000000, 4.723294
100200.000000, 4.722984
100300.000000, 4.722551
100400.000000, 4.722179
100500.000000, 4.721556
100600.000000, 4.720863
100700.000000, 4.720076
100800.000000, 4.719196
100900.000000, 4.718071
101000.000000, 4.716680
101100.000000, 4.715024
101200.000000, 4.713242
101300.000000, 4.711425
101400.000000, 4.709605
101500.000000, 4.707728
101600.000000, 4.705909
101700.000000, 4.704025
101800.000000, 4.702125
101900.000000, 4.700082
102000.000000, 4.697857
102100.000000, 4.695568
102200.000000, 4.693238
102300.000000, 4.690872
102400.000000, 4.688429
102500.000000, 4.685916
102600.000000, 4.683295
102700.000000, 4.680670
102800.000000, 4.677891
102900.000000, 4.674947
103000.000000, 4.672038
103100.000000, 4.669120
103200.000000, 4.666128
103300.000000, 4.663203
103400.000000, 4.660215
103500.000000, 4.657097
103600.000000, 4.653983
103700.000000, 4.650937
103800.000000, 4.647848
103900.000000, 4.644797
104000.000000, 4.641729
104100.000000, 4.638584
104200.000000, 4.635451
104300.000000, 4.632283
104400.000000, 4.629129
104500.000000, 4.625843
104600.000000, 4.622564
104700.000000, 4.619223
104800.000000, 4.615836
104900.000000, 4.612447
105000.000000, 4.609072
105100.000000, 4.605705
105200.000000, 4.602357
105300.000000, 4.599046
105400.000000, 4.595699
105500.000000, 4.592314
105600.000000, 4.588938
105700.000000, 4.585675
105800.000000, 4.582540
105900.000000, 4.579409
106000.000000, 4.576187
106100.000000, 4.572893
106200.000000, 4.569558
106300.000000, 4.566242
106400.000000, 4.562901
106500.000000, 4.559538
106600.000000, 4.556197
106700.000000, 4.552854
106800.000000, 4.549512
106900.000000, 4.546116
107000.000000, 4.542690
107100.000000, 4.539258
107200.000000, 4.535811
107300.000000, 4.532349
107400.000000, 4.528900
107500.000000, 4.525480
107600.000000, 4.522101
107700.000000, 4.518741
107800.000000, 4.515405
107900.000000, 4.512059
108000.000000, 4.508715
108100.000000, 4.505498
108200.000000, 4.502369
108300.000000, 4.499203
108400.000000, 4.496021
108500.000000, 4.492843
108600.000000, 4.489634
108700.000000, 4.486453
108800.000000, 4.483252
108900.000000, 4.480000
109000.000000, 4.476769
109100.000000, 4.473581
109200.000000, 4.470383
109300.000000, 4.467228
109400.000000, 4.464146
109500.000000, 4.461084
109600.000000, 4.458130
109700.000000, 4.455269
109800.000000, 4.452555
109900.000000, 4.449848
110000.000000, 4.447191
110100.000000, 4.444469
110200.000000, 4.441717
110300.000000, 4.438862
110400.000000, 4.436072
110500.000000, 4.433304
110600.000000, 4.430514
110700.000000, 4.427724
110800.000000, 4.424996
110900.000000, 4.422295
111000.000000, 4.419518
111100.000000, 4.416704
111200.000000, 4.413876
111300.000000, 4.411003
111400.000000, 4.408131
111500.000000, 4.405287
111600.000000, 4.402505
111700.000000, 4.399730
111800.000000, 4.396916
111900.000000, 4.394028
112000.000000, 4.391107
112100.000000, 4.388208
112200.000000, 4.385347
112300.000000, 4.382446
112400.000000, 4.379508
112500.000000, 4.376636
112600.000000, 4.373776
112700.000000, 4.370892
112800.000000, 4.367997
112900.000000, 4.365116
113000.000000, 4.362173
113100.000000, 4.359115
113200.000000, 4.356052
113300.000000, 4.353023
113400.000000, 4.350014
113500.000000, 4.347036
113600.000000, 4.344087
113700.000000, 4.341122
113800.000000, 4.338170
113900.000000, 4.335162
114000.000000, 4.332161
114100.000000, 4.329173
114200.000000, 4.326187
114300.000000, 4.323243
114400.000000, 4.320378
114500.000000, 4.317527
114600.000000, 4.314669
114700.000000, 4.311830
114800.000000, 4.308969
114900.000000, 4.306130
115000.000000, 4.303263
115100.000000, 4.300366
115200.000000, 4.297546
115300.000000, 4.294670
115400.000000, 4.291767
115500.000000, 4.288864
115600.000000, 4.285981
115700.000000, 4.283090
115800.000000, 4.280161
115900.000000, 4.277254
