# Average Contact Duration
# simtime, linkAvgContactDuration
100.000000, 0.000000
200.000000, 0.000000
300.000000, 0.000000
400.000000, 0.000000
500.000000, 0.000000
600.000000, 0.000000
700.000000, 0.000000
800.000000, 0.000000
900.000000, 0.000000
1000.000000, 0.000000
1100.000000, 0.000000
1200.000000, 0.000000
1300.000000, 0.000000
1400.000000, 0.000000
1500.000000, 0.000000
1600.000000, 0.000000
1700.000000, 0.000000
1800.000000, 0.000000
1900.000000, 0.000000
2000.000000, 0.000000
2100.000000, 0.000000
2200.000000, 0.000000
2300.000000, 0.000000
2400.000000, 0.000000
2500.000000, 0.000000
2600.000000, 0.000000
2700.000000, 0.000000
2800.000000, 0.000000
2900.000000, 0.000000
3000.000000, 0.000000
3100.000000, 0.000000
3200.000000, 0.000000
3300.000000, 0.000000
3400.000000, 0.000000
3500.000000, 0.000000
3600.000000, 0.000000
3700.000000, 0.000000
3800.000000, 0.000000
3900.000000, 0.000000
4000.000000, 0.000000
4100.000000, 0.000000
4200.000000, 0.000000
4300.000000, 0.000000
4400.000000, 0.000000
4500.000000, 0.000000
4600.000000, 0.000000
4700.000000, 0.000000
4800.000000, 0.000000
4900.000000, 0.000000
5000.000000, 0.000000
5100.000000, 0.000000
5200.000000, 0.000000
5300.000000, 0.000000
5400.000000, 0.000000
5500.000000, 0.000000
5600.000000, 0.000000
5700.000000, 0.000000
5800.000000, 0.000000
5900.000000, 0.000000
6000.000000, 0.000000
6100.000000, 0.000000
6200.000000, 0.000000
6300.000000, 0.000000
6400.000000, 0.000000
6500.000000, 0.000000
6600.000000, 0.000000
6700.000000, 0.000000
6800.000000, 0.000000
6900.000000, 0.000000
7000.000000, 0.000000
7100.000000, 0.000000
7200.000000, 0.000000
7300.000000, 116.000000
7400.000000, 137.363636
7500.000000, 280.933333
7600.000000, 262.318182
7700.000000, 255.966667
7800.000000, 247.294118
7900.000000, 292.650000
8000.000000, 310.883721
8100.000000, 310.883721
8200.000000, 325.297872
8300.000000, 340.211538
8400.000000, 336.981818
8500.000000, 348.157895
8600.000000, 357.833333
8700.000000, 395.890625
8800.000000, 377.823529
8900.000000, 411.428571
9000.000000, 434.435897
9100.000000, 477.880952
9200.000000, 468.104651
9300.000000, 480.148936
9400.000000, 500.150000
9500.000000, 510.852941
9600.000000, 519.807692
9700.000000, 546.779817
9800.000000, 558.778761
9900.000000, 568.663866
10000.000000, 595.846774
10100.000000, 582.883721
10200.000000, 617.933333
10300.000000, 611.715328
10400.000000, 621.842857
10500.000000, 634.117241
10600.000000, 629.302013
10700.000000, 624.086093
10800.000000, 629.683544
10900.000000, 660.555556
11000.000000, 642.467456
11100.000000, 646.534884
11200.000000, 638.744318
11300.000000, 685.250000
11400.000000, 695.202186
11500.000000, 692.755435
11600.000000, 698.026455
11700.000000, 707.461140
11800.000000, 706.919192
11900.000000, 708.040201
12000.000000, 705.065000
12100.000000, 702.164179
12200.000000, 703.357488
12300.000000, 732.336493
12400.000000, 759.226415
12500.000000, 768.213953
12600.000000, 775.394495
12700.000000, 769.139640
12800.000000, 788.840708
12900.000000, 806.381579
13000.000000, 806.381579
13100.000000, 812.879828
13200.000000, 824.844538
13300.000000, 814.561983
13400.000000, 817.064777
13500.000000, 818.484000
13600.000000, 861.189723
13700.000000, 854.121094
13800.000000, 873.587786
13900.000000, 873.518939
14000.000000, 882.472119
14100.000000, 876.996324
14200.000000, 876.996324
14300.000000, 876.996324
14400.000000, 894.061818
14500.000000, 892.696429
14600.000000, 888.346290
14700.000000, 886.474048
14800.000000, 888.731959
14900.000000, 879.151007
15000.000000, 880.331126
15100.000000, 898.598706
15200.000000, 891.431310
15300.000000, 896.240506
15400.000000, 896.240506
15500.000000, 896.240506
15600.000000, 889.373041
15700.000000, 886.003106
15800.000000, 890.831804
15900.000000, 888.366667
16000.000000, 893.159159
16100.000000, 896.823881
16200.000000, 892.508876
16300.000000, 889.879056
16400.000000, 897.610465
16500.000000, 889.000000
16600.000000, 904.056657
16700.000000, 907.701408
16800.000000, 902.621849
16900.000000, 930.175000
17000.000000, 920.266484
17100.000000, 923.208219
17200.000000, 914.431267
17300.000000, 918.327078
17400.000000, 917.144385
17500.000000, 909.854111
17600.000000, 907.788360
17700.000000, 907.788360
17800.000000, 905.215789
17900.000000, 906.431937
18000.000000, 908.711688
18100.000000, 909.514139
18200.000000, 907.502564
18300.000000, 901.796438
18400.000000, 903.703046
18500.000000, 907.381313
18600.000000, 908.163317
18700.000000, 905.367500
18800.000000, 912.506234
18900.000000, 917.241294
19000.000000, 916.503722
19100.000000, 931.358025
19200.000000, 938.534483
19300.000000, 933.055825
19400.000000, 938.184652
19500.000000, 938.184652
19600.000000, 934.627685
19700.000000, 934.627685
19800.000000, 932.729216
19900.000000, 930.521327
20000.000000, 928.323877
20100.000000, 927.221698
20200.000000, 925.341176
20300.000000, 925.341176
20400.000000, 941.392523
20500.000000, 949.195349
20600.000000, 960.953811
20700.000000, 958.741935
20800.000000, 958.741935
20900.000000, 957.098851
21000.000000, 956.903670
21100.000000, 949.370455
21200.000000, 949.370455
21300.000000, 956.256236
21400.000000, 972.943567
21500.000000, 968.831461
21600.000000, 964.309577
21700.000000, 991.581858
21800.000000, 991.581858
21900.000000, 992.298013
22000.000000, 1006.087719
22100.000000, 999.755991
22200.000000, 997.584783
22300.000000, 994.416847
22400.000000, 994.416847
22500.000000, 1001.957173
22600.000000, 1021.425532
22700.000000, 1026.521186
22800.000000, 1024.353066
22900.000000, 1021.061053
23000.000000, 1019.418067
23100.000000, 1022.997908
23200.000000, 1023.843424
23300.000000, 1020.598753
23400.000000, 1015.979339
23500.000000, 1027.160494
23600.000000, 1025.684426
23700.000000, 1024.824131
23800.000000, 1018.153846
23900.000000, 1016.098990
24000.000000, 1016.227823
24100.000000, 1009.082000
24200.000000, 1007.069860
24300.000000, 1005.065737
24400.000000, 1006.506931
24500.000000, 1003.274162
24600.000000, 1001.301181
24700.000000, 1013.121094
24800.000000, 1012.021401
24900.000000, 1010.730097
25000.000000, 1030.234165
25100.000000, 1041.236190
25200.000000, 1041.236190
25300.000000, 1039.271863
25400.000000, 1037.988615
25500.000000, 1034.281664
25600.000000, 1028.915414
25700.000000, 1033.570896
25800.000000, 1033.570896
25900.000000, 1050.445065
26000.000000, 1048.745353
26100.000000, 1048.699443
26200.000000, 1046.972274
26300.000000, 1046.972274
26400.000000, 1046.972274
26500.000000, 1067.053309
26600.000000, 1065.519266
26700.000000, 1081.189435
26800.000000, 1081.189435
26900.000000, 1079.710669
27000.000000, 1077.763538
27100.000000, 1075.823423
27200.000000, 1079.357271
27300.000000, 1079.357271
27400.000000, 1079.357271
27500.000000, 1089.167558
27600.000000, 1097.920213
27700.000000, 1119.636042
27800.000000, 1117.663139
27900.000000, 1119.452632
28000.000000, 1114.358885
28100.000000, 1112.422609
28200.000000, 1110.696707
28300.000000, 1112.761658
28400.000000, 1108.082474
28500.000000, 1135.013722
28600.000000, 1132.147009
28700.000000, 1130.216724
28800.000000, 1129.730835
28900.000000, 1133.115646
29000.000000, 1140.140678
29100.000000, 1158.037225
29200.000000, 1158.037225
29300.000000, 1156.271959
29400.000000, 1158.534570
29500.000000, 1159.932773
29600.000000, 1159.932773
29700.000000, 1157.649916
29800.000000, 1156.552588
29900.000000, 1159.225914
30000.000000, 1169.642384
30100.000000, 1199.163366
30200.000000, 1196.962357
30300.000000, 1196.365416
30400.000000, 1185.736672
30500.000000, 1199.546624
30600.000000, 1198.974318
30700.000000, 1198.974318
30800.000000, 1195.520000
30900.000000, 1193.623003
31000.000000, 1209.982567
31100.000000, 1208.573460
31200.000000, 1206.995283
31300.000000, 1207.209375
31400.000000, 1207.388456
31500.000000, 1207.388456
31600.000000, 1216.368585
31700.000000, 1210.114374
31800.000000, 1208.248457
31900.000000, 1208.248457
32000.000000, 1206.321538
32100.000000, 1206.321538
32200.000000, 1204.838710
32300.000000, 1204.461774
32400.000000, 1202.624427
32500.000000, 1202.624427
32600.000000, 1202.624427
32700.000000, 1201.350610
32800.000000, 1197.154780
32900.000000, 1194.830816
33000.000000, 1194.830816
33100.000000, 1194.830816
33200.000000, 1188.746627
33300.000000, 1187.110448
33400.000000, 1185.318452
33500.000000, 1183.558692
33600.000000, 1183.558692
33700.000000, 1181.804154
33800.000000, 1183.448889
33900.000000, 1182.053254
34000.000000, 1179.331858
34100.000000, 1189.655376
34200.000000, 1189.701471
34300.000000, 1184.339181
34400.000000, 1189.635036
34500.000000, 1186.671512
34600.000000, 1196.584058
34700.000000, 1195.039074
34800.000000, 1193.313584
34900.000000, 1193.313584
35000.000000, 1193.313584
35100.000000, 1193.313584
35200.000000, 1205.995671
35300.000000, 1202.528058
35400.000000, 1202.345768
35500.000000, 1200.968481
35600.000000, 1210.025714
35700.000000, 1218.141844
35800.000000, 1211.442877
35900.000000, 1211.442877
36000.000000, 1206.352528
36100.000000, 1210.805049
36200.000000, 1207.420979
36300.000000, 1205.736034
36400.000000, 1205.736034
36500.000000, 1205.736034
36600.000000, 1204.750349
36700.000000, 1201.759388
36800.000000, 1200.091667
36900.000000, 1200.091667
37000.000000, 1200.091667
37100.000000, 1200.091667
37200.000000, 1199.958564
37300.000000, 1194.386831
37400.000000, 1194.386831
37500.000000, 1191.945280
37600.000000, 1188.875853
37700.000000, 1192.273469
37800.000000, 1191.006793
37900.000000, 1189.392130
38000.000000, 1186.175913
38100.000000, 1187.214865
38200.000000, 1212.572200
38300.000000, 1210.939353
38400.000000, 1210.939353
38500.000000, 1218.391129
38600.000000, 1217.892617
38700.000000, 1216.583110
38800.000000, 1224.545455
38900.000000, 1224.545455
39000.000000, 1222.911883
39100.000000, 1222.911883
39200.000000, 1221.608000
39300.000000, 1221.608000
39400.000000, 1221.608000
39500.000000, 1219.982690
39600.000000, 1218.361702
39700.000000, 1216.923077
39800.000000, 1225.552770
39900.000000, 1229.566360
40000.000000, 1224.742147
40100.000000, 1228.751634
40200.000000, 1227.148825
40300.000000, 1229.682705
40400.000000, 1229.682705
40500.000000, 1226.787840
40600.000000, 1227.095607
40700.000000, 1240.222365
40800.000000, 1239.748395
40900.000000, 1238.292839
41000.000000, 1238.292839
41100.000000, 1266.979592
41200.000000, 1264.384224
41300.000000, 1262.778907
41400.000000, 1260.504436
41500.000000, 1260.504436
41600.000000, 1257.286616
41700.000000, 1259.356423
41800.000000, 1256.349246
41900.000000, 1255.040100
42000.000000, 1262.934919
42100.000000, 1266.510612
42200.000000, 1266.510612
42300.000000, 1266.410959
42400.000000, 1264.990050
42500.000000, 1267.741935
42600.000000, 1265.823020
42700.000000, 1266.379481
42800.000000, 1266.831073
42900.000000, 1265.280788
43000.000000, 1264.633456
43100.000000, 1264.633456
43200.000000, 1276.001224
43300.000000, 1273.760684
43400.000000, 1273.760684
43500.000000, 1273.760684
43600.000000, 1280.060753
43700.000000, 1287.504843
43800.000000, 1288.442563
43900.000000, 1288.442563
44000.000000, 1288.661836
44100.000000, 1287.108565
44200.000000, 1284.971154
44300.000000, 1284.971154
44400.000000, 1291.030012
44500.000000, 1289.483213
44600.000000, 1301.343713
44700.000000, 1301.343713
44800.000000, 1301.343713
44900.000000, 1300.656699
45000.000000, 1300.656699
45100.000000, 1299.254480
45200.000000, 1298.409308
45300.000000, 1297.865316
45400.000000, 1297.865316
45500.000000, 1301.226190
45600.000000, 1300.729216
45700.000000, 1299.809242
45800.000000, 1299.309693
45900.000000, 1298.680047
46000.000000, 1299.711085
46100.000000, 1298.181390
46200.000000, 1305.645955
46300.000000, 1305.382730
46400.000000, 1303.990676
46500.000000, 1301.416279
46600.000000, 1301.416279
46700.000000, 1301.416279
46800.000000, 1300.761905
46900.000000, 1300.237819
47000.000000, 1300.237819
47100.000000, 1300.237819
47200.000000, 1301.332564
47300.000000, 1306.784314
47400.000000, 1303.455172
47500.000000, 1303.455172
47600.000000, 1304.331803
47700.000000, 1310.610092
47800.000000, 1310.556701
47900.000000, 1309.279361
48000.000000, 1309.279361
48100.000000, 1305.476731
48200.000000, 1303.997732
48300.000000, 1310.088964
48400.000000, 1307.147191
48500.000000, 1329.758698
48600.000000, 1329.758698
48700.000000, 1327.794183
48800.000000, 1327.915462
48900.000000, 1327.087583
49000.000000, 1325.619048
49100.000000, 1322.983425
49200.000000, 1321.524283
49300.000000, 1318.810781
49400.000000, 1317.362637
49500.000000, 1315.917673
49600.000000, 1323.498361
49700.000000, 1318.140370
49800.000000, 1323.295011
49900.000000, 1319.042117
50000.000000, 1319.042117
50100.000000, 1319.042117
50200.000000, 1317.306867
50300.000000, 1317.720856
50400.000000, 1316.977564
50500.000000, 1316.977564
50600.000000, 1316.810437
50700.000000, 1315.410638
50800.000000, 1314.013815
50900.000000, 1312.652542
51000.000000, 1311.264550
51100.000000, 1310.282241
51200.000000, 1310.282241
51300.000000, 1310.832455
51400.000000, 1308.077813
51500.000000, 1303.967505
51600.000000, 1304.273486
51700.000000, 1304.273486
51800.000000, 1309.037461
51900.000000, 1306.579439
52000.000000, 1308.676349
52100.000000, 1305.176653
52200.000000, 1302.610309
52300.000000, 1306.161689
52400.000000, 1305.304615
52500.000000, 1302.870010
52600.000000, 1302.870010
52700.000000, 1296.533537
52800.000000, 1300.844670
52900.000000, 1297.367409
53000.000000, 1297.367409
53100.000000, 1299.290323
53200.000000, 1296.687061
53300.000000, 1295.033033
53400.000000, 1294.351648
53500.000000, 1291.772682
53600.000000, 1288.309831
53700.000000, 1284.904150
53800.000000, 1281.436703
53900.000000, 1282.806043
54000.000000, 1281.493695
54100.000000, 1280.509653
54200.000000, 1277.090211
54300.000000, 1305.917861
54400.000000, 1308.010436
54500.000000, 1308.254494
54600.000000, 1302.119249
54700.000000, 1300.029991
54800.000000, 1306.247201
54900.000000, 1304.178273
55000.000000, 1305.965709
55100.000000, 1300.823801
55200.000000, 1297.284143
55300.000000, 1299.466727
55400.000000, 1298.573636
55500.000000, 1301.416138
55600.000000, 1302.310872
55700.000000, 1329.860714
55800.000000, 1330.363556
55900.000000, 1329.493816
56000.000000, 1324.471880
