# Total Contact Count
# simtime, linkContactCount
26100.000000, 539
26200.000000, 541
26300.000000, 541
26400.000000, 541
26500.000000, 544
26600.000000, 545
26700.000000, 549
26800.000000, 549
26900.000000, 553
27000.000000, 554
27100.000000, 555
27200.000000, 557
27300.000000, 557
27400.000000, 557
27500.000000, 561
27600.000000, 564
27700.000000, 566
27800.000000, 567
27900.000000, 570
28000.000000, 574
28100.000000, 575
28200.000000, 577
28300.000000, 579
28400.000000, 582
28500.000000, 583
28600.000000, 585
28700.000000, 586
28800.000000, 587
28900.000000, 588
29000.000000, 590
29100.000000, 591
29200.000000, 591
29300.000000, 592
29400.000000, 593
29500.000000, 595
29600.000000, 595
29700.000000, 597
29800.000000, 599
29900.000000, 602
30000.000000, 604
30100.000000, 606
30200.000000, 611
30300.000000, 613
30400.000000, 619
30500.000000, 622
30600.000000, 623
30700.000000, 623
30800.000000, 625
30900.000000, 626
31000.000000, 631
31100.000000, 633
31200.000000, 636
31300.000000, 640
31400.000000, 641
31500.000000, 641
31600.000000, 643
31700.000000, 647
31800.000000, 648
31900.000000, 648
32000.000000, 650
32100.000000, 650
32200.000000, 651
32300.000000, 654
32400.000000, 655
32500.000000, 655
32600.000000, 655
32700.000000, 656
32800.000000, 659
32900.000000, 662
33000.000000, 662
33100.000000, 662
33200.000000, 667
33300.000000, 670
33400.000000, 672
33500.000000, 673
33600.000000, 673
33700.000000, 674
33800.000000, 675
33900.000000, 676
34000.000000, 678
34100.000000, 679
34200.000000, 680
34300.000000, 684
34400.000000, 685
34500.000000, 688
34600.000000, 690
34700.000000, 691
34800.000000, 692
34900.000000, 692
35000.000000, 692
35100.000000, 692
35200.000000, 693
35300.000000, 695
35400.000000, 697
35500.000000, 698
35600.000000, 700
35700.000000, 705
35800.000000, 709
35900.000000, 709
36000.000000, 712
36100.000000, 713
36200.000000, 715
36300.000000, 716
36400.000000, 716
36500.000000, 716
36600.000000, 717
36700.000000, 719
36800.000000, 720
36900.000000, 720
37000.000000, 720
37100.000000, 720
37200.000000, 724
37300.000000, 729
37400.000000, 729
37500.000000, 731
37600.000000, 733
37700.000000, 735
37800.000000, 736
37900.000000, 737
38000.000000, 739
38100.000000, 740
38200.000000, 741
38300.000000, 742
38400.000000, 742
38500.000000, 744
38600.000000, 745
38700.000000, 746
38800.000000, 748
38900.000000, 748
39000.000000, 749
39100.000000, 749
39200.000000, 750
39300.000000, 750
39400.000000, 750
39500.000000, 751
39600.000000, 752
39700.000000, 754
39800.000000, 758
39900.000000, 761
40000.000000, 764
40100.000000, 765
40200.000000, 766
40300.000000, 769
40400.000000, 769
40500.000000, 773
40600.000000, 774
40700.000000, 778
40800.000000, 779
40900.000000, 782
41000.000000, 782
41100.000000, 784
41200.000000, 786
41300.000000, 787
41400.000000, 789
41500.000000, 789
41600.000000, 792
41700.000000, 794
41800.000000, 796
41900.000000, 798
42000.000000, 799
42100.000000, 801
42200.000000, 801
42300.000000, 803
42400.000000, 804
42500.000000, 806
42600.000000, 808
42700.000000, 809
42800.000000, 811
42900.000000, 812
43000.000000, 813
43100.000000, 813
43200.000000, 817
43300.000000, 819
43400.000000, 819
43500.000000, 819
43600.000000, 823
43700.000000, 826
43800.000000, 827
43900.000000, 827
44000.000000, 828
44100.000000, 829
44200.000000, 832
44300.000000, 832
44400.000000, 833
44500.000000, 834
44600.000000, 835
44700.000000, 835
44800.000000, 835
44900.000000, 836
45000.000000, 836
45100.000000, 837
45200.000000, 838
45300.000000, 839
45400.000000, 839
45500.000000, 840
45600.000000, 842
45700.000000, 844
45800.000000, 846
45900.000000, 847
46000.000000, 848
46100.000000, 849
46200.000000, 853
46300.000000, 857
46400.000000, 858
46500.000000, 860
46600.000000, 860
46700.000000, 860
46800.000000, 861
46900.000000, 862
47000.000000, 862
47100.000000, 862
47200.000000, 866
47300.000000, 867
47400.000000, 870
47500.000000, 870
47600.000000, 871
47700.000000, 872
47800.000000, 873
47900.000000, 877
48000.000000, 877
48100.000000, 881
48200.000000, 882
48300.000000, 888
48400.000000, 890
48500.000000, 891
48600.000000, 891
48700.000000, 894
48800.000000, 899
48900.000000, 902
49000.000000, 903
49100.000000, 905
49200.000000, 906
49300.000000, 909
49400.000000, 910
49500.000000, 911
49600.000000, 915
49700.000000, 919
49800.000000, 922
49900.000000, 926
50000.000000, 926
50100.000000, 926
50200.000000, 932
50300.000000, 935
50400.000000, 936
50500.000000, 936
50600.000000, 939
50700.000000, 940
50800.000000, 941
50900.000000, 944
51000.000000, 945
51100.000000, 946
51200.000000, 946
51300.000000, 949
51400.000000, 951
51500.000000, 954
51600.000000, 958
51700.000000, 958
51800.000000, 961
51900.000000, 963
52000.000000, 964
52100.000000, 968
52200.000000, 970
52300.000000, 971
52400.000000, 975
52500.000000, 977
52600.000000, 977
52700.000000, 984
52800.000000, 985
52900.000000, 988
53000.000000, 988
53100.000000, 992
53200.000000, 997
53300.000000, 999
53400.000000, 1001
53500.000000, 1003
53600.000000, 1007
53700.000000, 1012
53800.000000, 1019
53900.000000, 1026
54000.000000, 1031
54100.000000, 1036
54200.000000, 1042
54300.000000, 1047
54400.000000, 1054
54500.000000, 1057
54600.000000, 1065
54700.000000, 1067
54800.000000, 1072
54900.000000, 1077
55000.000000, 1079
55100.000000, 1084
55200.000000, 1091
55300.000000, 1097
55400.000000, 1100
55500.000000, 1103
55600.000000, 1113
55700.000000, 1120
55800.000000, 1125
55900.000000, 1132
56000.000000, 1138
56100.000000, 1145
56200.000000, 1149
56300.000000, 1153
56400.000000, 1158
56500.000000, 1169
56600.000000, 1177
56700.000000, 1187
56800.000000, 1196
56900.000000, 1207
57000.000000, 1215
57100.000000, 1222
57200.000000, 1233
57300.000000, 1238
57400.000000, 1241
57500.000000, 1250
57600.000000, 1254
57700.000000, 1259
57800.000000, 1267
57900.000000, 1273
58000.000000, 1280
58100.000000, 1285
58200.000000, 1294
58300.000000, 1296
58400.000000, 1302
58500.000000, 1304
58600.000000, 1307
58700.000000, 1311
58800.000000, 1317
58900.000000, 1322
59000.000000, 1330
59100.000000, 1336
59200.000000, 1343
59300.000000, 1346
59400.000000, 1351
59500.000000, 1360
59600.000000, 1366
59700.000000, 1371
59800.000000, 1377
59900.000000, 1381
60000.000000, 1382
60100.000000, 1384
60200.000000, 1390
60300.000000, 1397
60400.000000, 1403
60500.000000, 1404
60600.000000, 1405
60700.000000, 1416
60800.000000, 1428
60900.000000, 1433
61000.000000, 1434
61100.000000, 1442
61200.000000, 1450
61300.000000, 1458
61400.000000, 1463
61500.000000, 1470
61600.000000, 1475
61700.000000, 1480
61800.000000, 1483
61900.000000, 1487
62000.000000, 1492
62100.000000, 1498
62200.000000, 1502
62300.000000, 1507
62400.000000, 1513
62500.000000, 1517
62600.000000, 1521
62700.000000, 1524
62800.000000, 1528
62900.000000, 1531
63000.000000, 1537
63100.000000, 1544
63200.000000, 1550
63300.000000, 1551
63400.000000, 1552
63500.000000, 1555
63600.000000, 1558
63700.000000, 1562
63800.000000, 1568
63900.000000, 1571
64000.000000, 1576
64100.000000, 1588
64200.000000, 1598
64300.000000, 1607
64400.000000, 1613
64500.000000, 1615
64600.000000, 1622
64700.000000, 1627
64800.000000, 1636
64900.000000, 1644
65000.000000, 1655
65100.000000, 1657
65200.000000, 1662
65300.000000, 1670
65400.000000, 1683
65500.000000, 1690
65600.000000, 1698
65700.000000, 1705
65800.000000, 1717
65900.000000, 1720
66000.000000, 1727
66100.000000, 1738
66200.000000, 1745
66300.000000, 1751
66400.000000, 1757
66500.000000, 1763
66600.000000, 1768
66700.000000, 1773
66800.000000, 1775
66900.000000, 1779
67000.000000, 1782
67100.000000, 1787
67200.000000, 1791
67300.000000, 1797
67400.000000, 1800
67500.000000, 1807
67600.000000, 1819
67700.000000, 1821
67800.000000, 1826
67900.000000, 1834
68000.000000, 1837
68100.000000, 1840
68200.000000, 1847
68300.000000, 1851
68400.000000, 1855
68500.000000, 1859
68600.000000, 1864
68700.000000, 1868
68800.000000, 1871
68900.000000, 1873
69000.000000, 1879
69100.000000, 1889
69200.000000, 1892
69300.000000, 1900
69400.000000, 1903
69500.000000, 1906
69600.000000, 1910
69700.000000, 1915
69800.000000, 1923
69900.000000, 1926
70000.000000, 1931
70100.000000, 1933
70200.000000, 1936
70300.000000, 1943
70400.000000, 1947
70500.000000, 1951
70600.000000, 1953
70700.000000, 1955
70800.000000, 1961
70900.000000, 1965
71000.000000, 1967
71100.000000, 1972
71200.000000, 1976
71300.000000, 1978
71400.000000, 1981
71500.000000, 1985
71600.000000, 1994
71700.000000, 2001
71800.000000, 2006
71900.000000, 2015
72000.000000, 2020
72100.000000, 2026
72200.000000, 2037
72300.000000, 2052
72400.000000, 2062
72500.000000, 2071
72600.000000, 2082
72700.000000, 2089
72800.000000, 2094
72900.000000, 2100
73000.000000, 2102
73100.000000, 2108
73200.000000, 2115
73300.000000, 2121
73400.000000, 2126
73500.000000, 2132
73600.000000, 2136
73700.000000, 2142
73800.000000, 2146
73900.000000, 2152
74000.000000, 2157
74100.000000, 2163
74200.000000, 2169
74300.000000, 2176
74400.000000, 2182
74500.000000, 2187
74600.000000, 2193
74700.000000, 2195
74800.000000, 2197
74900.000000, 2199
75000.000000, 2203
75100.000000, 2207
75200.000000, 2218
75300.000000, 2229
75400.000000, 2234
75500.000000, 2241
75600.000000, 2249
75700.000000, 2255
75800.000000, 2264
75900.000000, 2269
76000.000000, 2273
76100.000000, 2280
76200.000000, 2287
76300.000000, 2290
76400.000000, 2295
76500.000000, 2300
76600.000000, 2307
76700.000000, 2311
76800.000000, 2317
76900.000000, 2325
77000.000000, 2331
77100.000000, 2337
77200.000000, 2339
77300.000000, 2346
77400.000000, 2354
77500.000000, 2362
77600.000000, 2372
77700.000000, 2378
77800.000000, 2384
77900.000000, 2386
78000.000000, 2390
78100.000000, 2395
78200.000000, 2399
78300.000000, 2402
78400.000000, 2406
78500.000000, 2412
78600.000000, 2417
78700.000000, 2425
78800.000000, 2430
78900.000000, 2436
79000.000000, 2443
79100.000000, 2448
79200.000000, 2450
79300.000000, 2456
79400.000000, 2461
79500.000000, 2466
79600.000000, 2468
79700.000000, 2474
79800.000000, 2481
79900.000000, 2485
80000.000000, 2490
80100.000000, 2493
80200.000000, 2497
80300.000000, 2500
80400.000000, 2501
80500.000000, 2511
80600.000000, 2516
80700.000000, 2519
80800.000000, 2526
80900.000000, 2530
81000.000000, 2533
81100.000000, 2536
81200.000000, 2542
81300.000000, 2546
81400.000000, 2552
81500.000000, 2557
81600.000000, 2558
81700.000000, 2563
81800.000000, 2567
81900.000000, 2570
82000.000000, 2575
82100.000000, 2578
82200.000000, 2581
82300.000000, 2588
82400.000000, 2590
82500.000000, 2593
82600.000000, 2595
82700.000000, 2600
82800.000000, 2601
82900.000000, 2603
83000.000000, 2609
83100.000000, 2621
83200.000000, 2623
83300.000000, 2627
83400.000000, 2632
83500.000000, 2640
83600.000000, 2644
83700.000000, 2651
83800.000000, 2656
83900.000000, 2656
84000.000000, 2660
84100.000000, 2664
84200.000000, 2670
84300.000000, 2679
84400.000000, 2686
84500.000000, 2690
84600.000000, 2694
84700.000000, 2700
84800.000000, 2703
84900.000000, 2707
85000.000000, 2710
85100.000000, 2718
85200.000000, 2729
85300.000000, 2734
85400.000000, 2737
85500.000000, 2741
85600.000000, 2745
85700.000000, 2749
85800.000000, 2752
85900.000000, 2760
86000.000000, 2763
86100.000000, 2769
86200.000000, 2774
86300.000000, 2776
86400.000000, 2784
86500.000000, 2792
86600.000000, 2798
86700.000000, 2804
86800.000000, 2808
86900.000000, 2816
87000.000000, 2818
87100.000000, 2831
87200.000000, 2836
87300.000000, 2839
87400.000000, 2844
87500.000000, 2850
87600.000000, 2857
87700.000000, 2865
87800.000000, 2871
87900.000000, 2880
88000.000000, 2883
88100.000000, 2891
88200.000000, 2896
88300.000000, 2903
88400.000000, 2908
88500.000000, 2911
88600.000000, 2917
88700.000000, 2922
88800.000000, 2925
88900.000000, 2932
89000.000000, 2938
89100.000000, 2944
89200.000000, 2950
89300.000000, 2956
89400.000000, 2958
89500.000000, 2962
89600.000000, 2967
89700.000000, 2972
89800.000000, 2976
89900.000000, 2980
90000.000000, 2986
90100.000000, 2991
90200.000000, 2998
90300.000000, 3007
90400.000000, 3009
90500.000000, 3016
90600.000000, 3023
90700.000000, 3026
90800.000000, 3027
90900.000000, 3030
91000.000000, 3032
91100.000000, 3035
91200.000000, 3042
91300.000000, 3049
91400.000000, 3054
91500.000000, 3058
91600.000000, 3062
91700.000000, 3064
91800.000000, 3070
91900.000000, 3077
92000.000000, 3083
92100.000000, 3087
92200.000000, 3090
92300.000000, 3093
92400.000000, 3095
92500.000000, 3099
92600.000000, 3102
92700.000000, 3109
92800.000000, 3115
92900.000000, 3117
93000.000000, 3122
93100.000000, 3126
93200.000000, 3130
93300.000000, 3135
93400.000000, 3137
93500.000000, 3144
93600.000000, 3147
93700.000000, 3150
93800.000000, 3157
93900.000000, 3161
94000.000000, 3165
94100.000000, 3172
94200.000000, 3180
94300.000000, 3185
94400.000000, 3188
94500.000000, 3191
94600.000000, 3194
94700.000000, 3203
94800.000000, 3205
94900.000000, 3211
95000.000000, 3217
95100.000000, 3220
95200.000000, 3224
95300.000000, 3228
95400.000000, 3230
95500.000000, 3231
95600.000000, 3234
95700.000000, 3240
95800.000000, 3245
95900.000000, 3251
96000.000000, 3259
96100.000000, 3262
96200.000000, 3266
96300.000000, 3269
96400.000000, 3279
96500.000000, 3286
96600.000000, 3289
96700.000000, 3291
96800.000000, 3295
96900.000000, 3300
97000.000000, 3307
97100.000000, 3313
97200.000000, 3320
97300.000000, 3322
97400.000000, 3326
97500.000000, 3331
97600.000000, 3334
97700.000000, 3336
97800.000000, 3337
97900.000000, 3341
98000.000000, 3348
98100.000000, 3353
98200.000000, 3360
98300.000000, 3361
98400.000000, 3362
98500.000000, 3367
98600.000000, 3372
98700.000000, 3374
98800.000000, 3379
98900.000000, 3384
99000.000000, 3385
99100.000000, 3386
99200.000000, 3388
99300.000000, 3390
99400.000000, 3394
99500.000000, 3398
99600.000000, 3401
99700.000000, 3403
99800.000000, 3407
99900.000000, 3413
100000.000000, 3417
100100.000000, 3419
100200.000000, 3424
100300.000000, 3425
100400.000000, 3428
100500.000000, 3431
100600.000000, 3436
100700.000000, 3439
100800.000000, 3440
100900.000000, 3443
101000.000000, 3449
101100.000000, 3454
101200.000000, 3456
101300.000000, 3458
101400.000000, 3461
101500.000000, 3467
101600.000000, 3469
101700.000000, 3472
101800.000000, 3475
101900.000000, 3476
102000.000000, 3476
102100.000000, 3478
102200.000000, 3482
102300.000000, 3483
102400.000000, 3486
102500.000000, 3486
102600.000000, 3490
102700.000000, 3497
102800.000000, 3498
102900.000000, 3499
103000.000000, 3502
103100.000000, 3505
103200.000000, 3506
103300.000000, 3507
103400.000000, 3513
103500.000000, 3514
103600.000000, 3515
103700.000000, 3517
103800.000000, 3519
103900.000000, 3523
104000.000000, 3524
104100.000000, 3527
104200.000000, 3529
104300.000000, 3531
104400.000000, 3533
104500.000000, 3536
104600.000000, 3537
104700.000000, 3545
104800.000000, 3548
104900.000000, 3548
105000.000000, 3550
105100.000000, 3553
105200.000000, 3555
105300.000000, 3559
105400.000000, 3561
105500.000000, 3563
105600.000000, 3568
105700.000000, 3569
105800.000000, 3572
105900.000000, 3573
106000.000000, 3577
106100.000000, 3579
106200.000000, 3582
106300.000000, 3586
106400.000000, 3589
106500.000000, 3592
106600.000000, 3600
106700.000000, 3601
106800.000000, 3608
106900.000000, 3608
107000.000000, 3612
107100.000000, 3614
107200.000000, 3617
107300.000000, 3619
107400.000000, 3622
107500.000000, 3622
107600.000000, 3624
107700.000000, 3628
107800.000000, 3635
107900.000000, 3639
108000.000000, 3642
108100.000000, 3643
108200.000000, 3648
108300.000000, 3651
108400.000000, 3651
108500.000000, 3654
108600.000000, 3656
108700.000000, 3657
108800.000000, 3659
108900.000000, 3661
109000.000000, 3662
109100.000000, 3663
109200.000000, 3667
109300.000000, 3669
109400.000000, 3675
109500.000000, 3684
109600.000000, 3686
109700.000000, 3691
109800.000000, 3692
109900.000000, 3695
110000.000000, 3697
110100.000000, 3700
110200.000000, 3705
110300.000000, 3710
110400.000000, 3714
110500.000000, 3720
110600.000000, 3722
110700.000000, 3727
110800.000000, 3733
110900.000000, 3736
111000.000000, 3736
111100.000000, 3743
111200.000000, 3745
111300.000000, 3751
111400.000000, 3754
111500.000000, 3759
111600.000000, 3762
111700.000000, 3765
111800.000000, 3769
111900.000000, 3770
112000.000000, 3773
112100.000000, 3775
112200.000000, 3775
112300.000000, 3775
112400.000000, 3775
112500.000000, 3780
112600.000000, 3781
112700.000000, 3785
112800.000000, 3789
112900.000000, 3790
113000.000000, 3791
113100.000000, 3797
113200.000000, 3797
113300.000000, 3800
113400.000000, 3805
113500.000000, 3809
113600.000000, 3810
113700.000000, 3811
113800.000000, 3813
113900.000000, 3816
114000.000000, 3820
114100.000000, 3821
114200.000000, 3827
114300.000000, 3829
114400.000000, 3830
114500.000000, 3833
114600.000000, 3837
114700.000000, 3842
114800.000000, 3843
114900.000000, 3843
115000.000000, 3848
115100.000000, 3853
115200.000000, 3855
115300.000000, 3858
115400.000000, 3862
115500.000000, 3865
115600.000000, 3866
115700.000000, 3868
115800.000000, 3872
115900.000000, 3874
116000.000000, 3877
116100.000000, 3879
116200.000000, 3879
116300.000000, 3883
116400.000000, 3889
116500.000000, 3892
116600.000000, 3898
116700.000000, 3901
116800.000000, 3904
116900.000000, 3906
117000.000000, 3908
117100.000000, 3909
117200.000000, 3914
117300.000000, 3916
117400.000000, 3919
117500.000000, 3921
117600.000000, 3926
117700.000000, 3929
117800.000000, 3932
117900.000000, 3934
118000.000000, 3936
118100.000000, 3940
118200.000000, 3940
118300.000000, 3944
118400.000000, 3944
118500.000000, 3945
118600.000000, 3952
118700.000000, 3953
118800.000000, 3958
118900.000000, 3962
119000.000000, 3964
119100.000000, 3964
119200.000000, 3965
119300.000000, 3967
119400.000000, 3975
119500.000000, 3977
119600.000000, 3980
119700.000000, 3982
119800.000000, 3984
119900.000000, 3984
120000.000000, 3987
120100.000000, 3991
120200.000000, 3992
120300.000000, 3996
120400.000000, 3997
120500.000000, 3999
120600.000000, 4002
120700.000000, 4009
120800.000000, 4010
120900.000000, 4012
121000.000000, 4014
121100.000000, 4015
121200.000000, 4018
121300.000000, 4019
121400.000000, 4019
121500.000000, 4020
121600.000000, 4022
121700.000000, 4024
121800.000000, 4025
121900.000000, 4028
122000.000000, 4029
122100.000000, 4031
122200.000000, 4032
122300.000000, 4033
122400.000000, 4037
122500.000000, 4037
122600.000000, 4038
122700.000000, 4039
122800.000000, 4044
122900.000000, 4045
123000.000000, 4047
123100.000000, 4050
123200.000000, 4053
123300.000000, 4054
123400.000000, 4057
123500.000000, 4059
123600.000000, 4059
123700.000000, 4061
123800.000000, 4062
123900.000000, 4064
124000.000000, 4066
124100.000000, 4068
124200.000000, 4070
124300.000000, 4075
124400.000000, 4077
124500.000000, 4081
124600.000000, 4084
124700.000000, 4086
124800.000000, 4087
124900.000000, 4091
125000.000000, 4093
125100.000000, 4097
125200.000000, 4100
125300.000000, 4102
125400.000000, 4104
125500.000000, 4105
125600.000000, 4110
125700.000000, 4111
125800.000000, 4114
125900.000000, 4117
126000.000000, 4120
126100.000000, 4123
126200.000000, 4123
126300.000000, 4126
126400.000000, 4128
126500.000000, 4129
126600.000000, 4132
126700.000000, 4135
126800.000000, 4138
126900.000000, 4139
127000.000000, 4140
127100.000000, 4140
127200.000000, 4141
127300.000000, 4144
127400.000000, 4149
127500.000000, 4151
127600.000000, 4152
127700.000000, 4156
127800.000000, 4160
127900.000000, 4163
128000.000000, 4163
128100.000000, 4165
128200.000000, 4167
128300.000000, 4169
128400.000000, 4171
128500.000000, 4174
128600.000000, 4176
128700.000000, 4178
128800.000000, 4181
128900.000000, 4184
129000.000000, 4187
129100.000000, 4189
129200.000000, 4192
129300.000000, 4195
129400.000000, 4196
129500.000000, 4199
129600.000000, 4204
129700.000000, 4206
129800.000000, 4208
129900.000000, 4210
130000.000000, 4210
130100.000000, 4212
130200.000000, 4214
130300.000000, 4215
130400.000000, 4217
130500.000000, 4218
130600.000000, 4222
130700.000000, 4223
130800.000000, 4224
130900.000000, 4228
131000.000000, 4229
131100.000000, 4233
131200.000000, 4236
131300.000000, 4238
131400.000000, 4240
131500.000000, 4243
131600.000000, 4244
131700.000000, 4247
131800.000000, 4247
131900.000000, 4250
132000.000000, 4254
132100.000000, 4256
132200.000000, 4259
132300.000000, 4261
132400.000000, 4264
132500.000000, 4265
132600.000000, 4266
132700.000000, 4271
132800.000000, 4275
132900.000000, 4279
133000.000000, 4281
133100.000000, 4282
133200.000000, 4286
133300.000000, 4287
133400.000000, 4292
133500.000000, 4294
133600.000000, 4296
133700.000000, 4299
133800.000000, 4300
133900.000000, 4301
134000.000000, 4302
134100.000000, 4304
134200.000000, 4305
134300.000000, 4306
134400.000000, 4306
134500.000000, 4308
134600.000000, 4309
134700.000000, 4312
134800.000000, 4314
134900.000000, 4316
135000.000000, 4319
135100.000000, 4321
135200.000000, 4322
135300.000000, 4328
135400.000000, 4331
135500.000000, 4332
135600.000000, 4334
135700.000000, 4338
135800.000000, 4340
135900.000000, 4341
136000.000000, 4343
136100.000000, 4343
136200.000000, 4344
136300.000000, 4346
136400.000000, 4347
136500.000000, 4348
136600.000000, 4349
136700.000000, 4355
136800.000000, 4357
136900.000000, 4360
137000.000000, 4362
137100.000000, 4364
137200.000000, 4367
137300.000000, 4368
137400.000000, 4369
137500.000000, 4374
137600.000000, 4375
137700.000000, 4382
137800.000000, 4385
137900.000000, 4387
138000.000000, 4392
138100.000000, 4395
138200.000000, 4399
138300.000000, 4401
138400.000000, 4406
138500.000000, 4409
138600.000000, 4414
138700.000000, 4416
138800.000000, 4421
138900.000000, 4423
139000.000000, 4430
139100.000000, 4433
139200.000000, 4437
139300.000000, 4438
139400.000000, 4441
139500.000000, 4448
139600.000000, 4457
139700.000000, 4458
139800.000000, 4462
139900.000000, 4466
140000.000000, 4468
140100.000000, 4470
140200.000000, 4475
140300.000000, 4478
140400.000000, 4481
140500.000000, 4486
140600.000000, 4494
140700.000000, 4499
140800.000000, 4503
140900.000000, 4505
141000.000000, 4507
141100.000000, 4520
141200.000000, 4529
141300.000000, 4535
141400.000000, 4546
141500.000000, 4552
141600.000000, 4559
141700.000000, 4566
141800.000000, 4575
141900.000000, 4587
142000.000000, 4599
142100.000000, 4606
142200.000000, 4619
142300.000000, 4630
142400.000000, 4641
142500.000000, 4649
142600.000000, 4663
142700.000000, 4668
142800.000000, 4675
142900.000000, 4695
143000.000000, 4704
143100.000000, 4707
143200.000000, 4717
143300.000000, 4727
143400.000000, 4732
143500.000000, 4744
143600.000000, 4755
143700.000000, 4767
143800.000000, 4779
143900.000000, 4794
144000.000000, 4804
144100.000000, 4817
144200.000000, 4827
144300.000000, 4839
144400.000000, 4850
144500.000000, 4860
144600.000000, 4867
144700.000000, 4879
