# Average Neighbourhood Size
# simtime, linkAvgNeighbourSize
22400.000000, 1.113538
22500.000000, 1.110819
22600.000000, 1.107987
22700.000000, 1.105148
22800.000000, 1.102333
22900.000000, 1.099541
23000.000000, 1.096787
23100.000000, 1.094067
23200.000000, 1.091426
23300.000000, 1.088809
23400.000000, 1.086214
23500.000000, 1.083570
23600.000000, 1.080940
23700.000000, 1.078340
23800.000000, 1.075819
23900.000000, 1.073286
24000.000000, 1.070743
24100.000000, 1.068157
24200.000000, 1.065569
24300.000000, 1.062859
24400.000000, 1.059857
24500.000000, 1.056731
24600.000000, 1.053564
24700.000000, 1.050248
24800.000000, 1.046794
24900.000000, 1.043146
25000.000000, 1.039566
25100.000000, 1.036014
25200.000000, 1.032492
25300.000000, 1.028996
25400.000000, 1.025530
25500.000000, 1.022096
25600.000000, 1.018723
25700.000000, 1.015407
25800.000000, 1.012117
25900.000000, 1.008854
26000.000000, 1.005615
26100.000000, 1.002400
26200.000000, 0.999210
26300.000000, 0.996045
26400.000000, 0.992903
26500.000000, 0.989855
26600.000000, 0.986860
26700.000000, 0.983927
26800.000000, 0.981016
26900.000000, 0.978127
27000.000000, 0.975243
27100.000000, 0.972328
27200.000000, 0.969434
27300.000000, 0.966562
27400.000000, 0.963710
27500.000000, 0.960879
27600.000000, 0.958068
27700.000000, 0.955278
27800.000000, 0.952455
27900.000000, 0.949640
28000.000000, 0.946843
28100.000000, 0.944067
28200.000000, 0.941310
28300.000000, 0.938627
28400.000000, 0.935974
28500.000000, 0.933340
28600.000000, 0.930724
28700.000000, 0.928126
28800.000000, 0.925547
28900.000000, 0.922927
29000.000000, 0.920262
29100.000000, 0.917565
29200.000000, 0.914866
29300.000000, 0.912186
29400.000000, 0.909525
29500.000000, 0.906882
29600.000000, 0.904218
29700.000000, 0.901548
29800.000000, 0.898895
29900.000000, 0.896260
30000.000000, 0.893643
30100.000000, 0.891043
30200.000000, 0.888461
30300.000000, 0.885895
30400.000000, 0.883347
30500.000000, 0.880815
30600.000000, 0.878299
30700.000000, 0.875800
30800.000000, 0.873318
30900.000000, 0.870851
31000.000000, 0.868400
31100.000000, 0.865965
31200.000000, 0.863546
31300.000000, 0.861142
31400.000000, 0.858753
31500.000000, 0.856380
31600.000000, 0.854021
31700.000000, 0.851678
31800.000000, 0.849349
31900.000000, 0.847035
32000.000000, 0.844735
32100.000000, 0.842450
32200.000000, 0.840178
32300.000000, 0.837921
32400.000000, 0.835678
32500.000000, 0.833448
32600.000000, 0.831233
32700.000000, 0.829030
32800.000000, 0.826842
32900.000000, 0.824666
33000.000000, 0.822504
33100.000000, 0.820355
33200.000000, 0.818219
33300.000000, 0.816096
33400.000000, 0.813985
33500.000000, 0.811887
33600.000000, 0.809802
33700.000000, 0.807741
33800.000000, 0.805735
33900.000000, 0.803740
34000.000000, 0.801758
34100.000000, 0.799787
34200.000000, 0.797851
34300.000000, 0.795983
34400.000000, 0.794154
34500.000000, 0.792335
34600.000000, 0.790527
34700.000000, 0.788828
34800.000000, 0.787167
34900.000000, 0.785548
35000.000000, 0.783939
35100.000000, 0.782338
35200.000000, 0.780747
35300.000000, 0.779165
35400.000000, 0.777592
35500.000000, 0.776027
35600.000000, 0.774471
35700.000000, 0.772925
35800.000000, 0.771386
35900.000000, 0.769857
36000.000000, 0.768285
36100.000000, 0.766722
36200.000000, 0.765166
36300.000000, 0.763620
36400.000000, 0.762081
36500.000000, 0.760551
36600.000000, 0.759030
36700.000000, 0.757517
36800.000000, 0.756012
36900.000000, 0.754516
37000.000000, 0.753027
37100.000000, 0.751553
37200.000000, 0.750130
37300.000000, 0.748715
37400.000000, 0.747307
37500.000000, 0.745907
37600.000000, 0.744514
37700.000000, 0.743128
37800.000000, 0.741750
37900.000000, 0.740380
38000.000000, 0.739016
38100.000000, 0.737660
38200.000000, 0.736310
38300.000000, 0.734970
38400.000000, 0.733683
38500.000000, 0.732403
38600.000000, 0.731129
38700.000000, 0.729862
38800.000000, 0.728601
38900.000000, 0.727331
39000.000000, 0.726036
39100.000000, 0.724748
39200.000000, 0.723466
39300.000000, 0.722190
39400.000000, 0.720921
39500.000000, 0.719659
39600.000000, 0.718403
39700.000000, 0.717153
39800.000000, 0.715909
39900.000000, 0.714672
40000.000000, 0.713431
40100.000000, 0.712159
40200.000000, 0.710895
40300.000000, 0.709636
40400.000000, 0.708391
40500.000000, 0.707144
40600.000000, 0.705855
40700.000000, 0.704530
40800.000000, 0.703212
40900.000000, 0.701900
41000.000000, 0.700564
41100.000000, 0.699221
41200.000000, 0.697883
41300.000000, 0.696552
41400.000000, 0.695228
41500.000000, 0.693909
41600.000000, 0.692597
41700.000000, 0.691292
41800.000000, 0.689992
41900.000000, 0.688699
42000.000000, 0.687412
42100.000000, 0.686108
42200.000000, 0.684789
42300.000000, 0.683477
42400.000000, 0.682197
42500.000000, 0.680941
42600.000000, 0.679690
42700.000000, 0.678445
42800.000000, 0.677195
42900.000000, 0.675961
43000.000000, 0.674734
43100.000000, 0.673512
43200.000000, 0.672296
43300.000000, 0.671085
43400.000000, 0.669881
43500.000000, 0.668682
43600.000000, 0.667488
43700.000000, 0.666299
43800.000000, 0.665116
43900.000000, 0.663939
44000.000000, 0.662766
44100.000000, 0.661599
44200.000000, 0.660438
44300.000000, 0.659281
44400.000000, 0.658130
44500.000000, 0.656984
44600.000000, 0.655843
44700.000000, 0.654699
44800.000000, 0.653569
44900.000000, 0.652443
45000.000000, 0.651322
45100.000000, 0.650207
45200.000000, 0.649096
45300.000000, 0.647990
45400.000000, 0.646889
45500.000000, 0.645793
45600.000000, 0.644702
45700.000000, 0.643615
45800.000000, 0.642506
45900.000000, 0.641355
46000.000000, 0.640202
46100.000000, 0.639054
46200.000000, 0.637912
46300.000000, 0.636774
46400.000000, 0.635641
46500.000000, 0.634513
46600.000000, 0.633390
46700.000000, 0.632271
46800.000000, 0.631162
46900.000000, 0.630096
47000.000000, 0.629071
47100.000000, 0.628050
47200.000000, 0.627034
47300.000000, 0.626021
47400.000000, 0.625013
47500.000000, 0.624027
47600.000000, 0.623066
47700.000000, 0.622148
47800.000000, 0.621234
47900.000000, 0.620324
48000.000000, 0.619401
48100.000000, 0.618460
48200.000000, 0.617522
48300.000000, 0.616589
48400.000000, 0.615659
48500.000000, 0.614733
48600.000000, 0.613845
48700.000000, 0.612928
48800.000000, 0.612014
48900.000000, 0.611103
49000.000000, 0.610196
49100.000000, 0.609292
49200.000000, 0.608393
49300.000000, 0.607497
49400.000000, 0.606606
49500.000000, 0.605717
49600.000000, 0.604832
49700.000000, 0.603924
49800.000000, 0.603009
49900.000000, 0.602097
50000.000000, 0.601189
50100.000000, 0.600285
50200.000000, 0.599384
50300.000000, 0.598487
50400.000000, 0.597594
50500.000000, 0.596704
50600.000000, 0.595817
50700.000000, 0.594934
50800.000000, 0.594055
50900.000000, 0.593179
51000.000000, 0.592306
51100.000000, 0.591437
51200.000000, 0.590571
51300.000000, 0.589709
51400.000000, 0.588850
51500.000000, 0.587994
51600.000000, 0.587141
51700.000000, 0.586293
51800.000000, 0.585447
51900.000000, 0.584604
52000.000000, 0.583765
52100.000000, 0.582929
52200.000000, 0.582096
52300.000000, 0.581266
52400.000000, 0.580440
52500.000000, 0.579616
52600.000000, 0.578796
52700.000000, 0.577979
52800.000000, 0.577165
52900.000000, 0.576354
53000.000000, 0.575546
53100.000000, 0.574741
53200.000000, 0.573939
53300.000000, 0.573140
53400.000000, 0.572344
53500.000000, 0.571551
53600.000000, 0.570762
53700.000000, 0.569975
53800.000000, 0.569191
53900.000000, 0.568410
54000.000000, 0.567631
54100.000000, 0.566856
54200.000000, 0.566083
54300.000000, 0.565314
54400.000000, 0.564547
54500.000000, 0.563783
54600.000000, 0.563022
54700.000000, 0.562263
54800.000000, 0.561508
54900.000000, 0.560755
55000.000000, 0.560004
55100.000000, 0.559238
55200.000000, 0.558460
55300.000000, 0.557684
55400.000000, 0.556912
55500.000000, 0.556142
55600.000000, 0.555375
55700.000000, 0.554610
55800.000000, 0.553821
55900.000000, 0.553029
56000.000000, 0.552240
56100.000000, 0.551456
56200.000000, 0.550673
56300.000000, 0.549897
56400.000000, 0.549119
56500.000000, 0.548344
56600.000000, 0.547571
56700.000000, 0.546802
56800.000000, 0.546034
56900.000000, 0.545270
57000.000000, 0.544508
57100.000000, 0.543749
57200.000000, 0.542993
57300.000000, 0.542239
57400.000000, 0.541488
57500.000000, 0.540740
57600.000000, 0.539994
57700.000000, 0.539251
57800.000000, 0.538510
57900.000000, 0.537772
58000.000000, 0.537036
58100.000000, 0.536303
58200.000000, 0.535572
58300.000000, 0.534844
58400.000000, 0.534119
58500.000000, 0.533396
58600.000000, 0.532675
58700.000000, 0.531957
58800.000000, 0.531241
58900.000000, 0.530528
59000.000000, 0.529817
59100.000000, 0.529109
59200.000000, 0.528402
59300.000000, 0.527699
59400.000000, 0.526997
59500.000000, 0.526298
59600.000000, 0.525602
59700.000000, 0.524908
59800.000000, 0.524216
59900.000000, 0.523526
60000.000000, 0.522839
60100.000000, 0.522154
60200.000000, 0.521471
60300.000000, 0.520790
60400.000000, 0.520112
60500.000000, 0.519436
60600.000000, 0.518762
60700.000000, 0.518090
60800.000000, 0.517421
60900.000000, 0.516754
61000.000000, 0.516089
61100.000000, 0.515426
61200.000000, 0.514765
61300.000000, 0.514107
61400.000000, 0.513451
61500.000000, 0.512796
61600.000000, 0.512144
61700.000000, 0.511494
61800.000000, 0.510847
61900.000000, 0.510201
62000.000000, 0.509557
62100.000000, 0.508916
62200.000000, 0.508276
62300.000000, 0.507639
62400.000000, 0.507003
62500.000000, 0.506370
62600.000000, 0.505738
62700.000000, 0.505109
62800.000000, 0.504482
62900.000000, 0.503856
63000.000000, 0.503233
63100.000000, 0.502611
63200.000000, 0.501992
63300.000000, 0.501375
63400.000000, 0.500759
63500.000000, 0.500146
63600.000000, 0.499534
63700.000000, 0.498924
63800.000000, 0.498316
63900.000000, 0.497710
64000.000000, 0.497106
64100.000000, 0.496504
64200.000000, 0.495904
64300.000000, 0.495305
64400.000000, 0.494709
64500.000000, 0.494114
64600.000000, 0.493521
64700.000000, 0.492930
64800.000000, 0.492341
64900.000000, 0.491753
65000.000000, 0.491168
65100.000000, 0.490584
65200.000000, 0.490002
65300.000000, 0.489422
65400.000000, 0.488843
65500.000000, 0.488267
65600.000000, 0.487692
65700.000000, 0.487118
65800.000000, 0.486547
65900.000000, 0.485977
66000.000000, 0.485409
66100.000000, 0.484843
66200.000000, 0.484279
66300.000000, 0.483716
66400.000000, 0.483155
66500.000000, 0.482595
66600.000000, 0.482037
66700.000000, 0.481481
66800.000000, 0.480927
66900.000000, 0.480374
67000.000000, 0.479823
67100.000000, 0.479273
67200.000000, 0.478726
67300.000000, 0.478180
67400.000000, 0.477635
67500.000000, 0.477092
67600.000000, 0.476551
67700.000000, 0.476011
67800.000000, 0.475473
67900.000000, 0.474936
68000.000000, 0.474401
68100.000000, 0.473867
68200.000000, 0.473336
68300.000000, 0.472805
68400.000000, 0.472276
68500.000000, 0.471749
68600.000000, 0.471223
68700.000000, 0.470699
68800.000000, 0.470177
68900.000000, 0.469655
69000.000000, 0.469136
69100.000000, 0.468618
69200.000000, 0.468101
69300.000000, 0.467586
69400.000000, 0.467072
69500.000000, 0.466560
69600.000000, 0.466049
69700.000000, 0.465540
69800.000000, 0.465032
69900.000000, 0.464526
70000.000000, 0.464021
70100.000000, 0.463518
70200.000000, 0.463016
70300.000000, 0.462515
70400.000000, 0.462016
70500.000000, 0.461518
70600.000000, 0.461022
70700.000000, 0.460527
70800.000000, 0.460033
70900.000000, 0.459541
71000.000000, 0.459051
71100.000000, 0.458561
71200.000000, 0.458073
71300.000000, 0.457587
71400.000000, 0.457101
71500.000000, 0.456617
71600.000000, 0.456135
71700.000000, 0.455654
71800.000000, 0.455174
71900.000000, 0.454695
72000.000000, 0.454218
72100.000000, 0.453742
72200.000000, 0.453268
72300.000000, 0.452794
72400.000000, 0.452322
72500.000000, 0.451852
72600.000000, 0.451383
72700.000000, 0.450914
72800.000000, 0.450448
72900.000000, 0.449982
73000.000000, 0.449518
73100.000000, 0.449055
73200.000000, 0.448593
73300.000000, 0.448133
73400.000000, 0.447674
73500.000000, 0.447216
73600.000000, 0.446759
73700.000000, 0.446304
73800.000000, 0.445850
73900.000000, 0.445397
74000.000000, 0.444945
74100.000000, 0.444494
74200.000000, 0.444045
74300.000000, 0.443597
74400.000000, 0.443150
74500.000000, 0.442704
74600.000000, 0.442260
74700.000000, 0.441817
74800.000000, 0.441375
74900.000000, 0.440934
75000.000000, 0.440494
75100.000000, 0.440055
75200.000000, 0.439618
75300.000000, 0.439182
75400.000000, 0.438746
75500.000000, 0.438312
75600.000000, 0.437880
75700.000000, 0.437448
75800.000000, 0.437017
75900.000000, 0.436588
76000.000000, 0.436160
76100.000000, 0.435733
76200.000000, 0.435307
76300.000000, 0.434882
76400.000000, 0.434458
76500.000000, 0.434035
76600.000000, 0.433614
76700.000000, 0.433193
76800.000000, 0.432774
76900.000000, 0.432356
77000.000000, 0.431939
77100.000000, 0.431523
77200.000000, 0.431108
77300.000000, 0.430694
77400.000000, 0.430281
77500.000000, 0.429873
77600.000000, 0.429486
77700.000000, 0.429101
77800.000000, 0.428716
77900.000000, 0.428332
78000.000000, 0.427949
78100.000000, 0.427557
78200.000000, 0.427152
78300.000000, 0.426749
78400.000000, 0.426346
78500.000000, 0.425945
78600.000000, 0.425544
78700.000000, 0.425144
78800.000000, 0.424746
78900.000000, 0.424348
79000.000000, 0.423952
79100.000000, 0.423556
79200.000000, 0.423162
79300.000000, 0.422768
79400.000000, 0.422376
79500.000000, 0.421984
79600.000000, 0.421594
79700.000000, 0.421204
79800.000000, 0.420816
79900.000000, 0.420428
80000.000000, 0.420041
80100.000000, 0.419656
80200.000000, 0.419271
80300.000000, 0.418887
80400.000000, 0.418504
80500.000000, 0.418123
80600.000000, 0.417742
80700.000000, 0.417362
80800.000000, 0.416983
80900.000000, 0.416605
81000.000000, 0.416227
81100.000000, 0.415851
81200.000000, 0.415476
81300.000000, 0.415102
81400.000000, 0.414728
81500.000000, 0.414356
81600.000000, 0.413984
81700.000000, 0.413613
81800.000000, 0.413243
81900.000000, 0.412875
82000.000000, 0.412507
82100.000000, 0.412140
82200.000000, 0.411774
82300.000000, 0.411425
82400.000000, 0.411083
82500.000000, 0.410752
82600.000000, 0.410434
82700.000000, 0.410117
82800.000000, 0.409801
82900.000000, 0.409485
83000.000000, 0.409170
83100.000000, 0.408856
83200.000000, 0.408543
83300.000000, 0.408230
83400.000000, 0.407919
83500.000000, 0.407607
83600.000000, 0.407297
83700.000000, 0.406987
83800.000000, 0.406679
83900.000000, 0.406370
84000.000000, 0.406063
84100.000000, 0.405756
84200.000000, 0.405450
84300.000000, 0.405145
84400.000000, 0.404841
84500.000000, 0.404537
84600.000000, 0.404234
84700.000000, 0.403932
84800.000000, 0.403630
84900.000000, 0.403329
85000.000000, 0.403029
85100.000000, 0.402729
85200.000000, 0.402431
85300.000000, 0.402133
85400.000000, 0.401835
85500.000000, 0.401538
85600.000000, 0.401242
85700.000000, 0.400947
85800.000000, 0.400633
85900.000000, 0.400318
86000.000000, 0.400003
86100.000000, 0.399689
86200.000000, 0.399376
86300.000000, 0.399063
86400.000000, 0.398751
86500.000000, 0.398440
86600.000000, 0.398130
86700.000000, 0.397820
86800.000000, 0.397511
86900.000000, 0.397218
87000.000000, 0.396953
87100.000000, 0.396689
87200.000000, 0.396425
87300.000000, 0.396162
87400.000000, 0.395899
87500.000000, 0.395625
87600.000000, 0.395342
87700.000000, 0.395057
87800.000000, 0.394754
87900.000000, 0.394453
88000.000000, 0.394150
88100.000000, 0.393829
88200.000000, 0.393508
88300.000000, 0.393189
88400.000000, 0.392870
88500.000000, 0.392551
88600.000000, 0.392234
88700.000000, 0.391917
88800.000000, 0.391600
88900.000000, 0.391285
89000.000000, 0.390976
89100.000000, 0.390683
89200.000000, 0.390390
89300.000000, 0.390098
89400.000000, 0.389807
89500.000000, 0.389516
89600.000000, 0.389213
89700.000000, 0.388903
89800.000000, 0.388594
89900.000000, 0.388285
90000.000000, 0.387977
90100.000000, 0.387670
90200.000000, 0.387363
90300.000000, 0.387058
90400.000000, 0.386752
90500.000000, 0.386448
90600.000000, 0.386144
90700.000000, 0.385841
90800.000000, 0.385538
90900.000000, 0.385249
91000.000000, 0.384968
91100.000000, 0.384688
91200.000000, 0.384408
91300.000000, 0.384129
91400.000000, 0.383851
91500.000000, 0.383573
91600.000000, 0.383296
91700.000000, 0.383019
91800.000000, 0.382743
91900.000000, 0.382467
92000.000000, 0.382193
92100.000000, 0.381918
92200.000000, 0.381645
92300.000000, 0.381372
92400.000000, 0.381099
92500.000000, 0.380828
92600.000000, 0.380556
92700.000000, 0.380267
92800.000000, 0.379977
92900.000000, 0.379688
93000.000000, 0.379399
93100.000000, 0.379111
93200.000000, 0.378823
93300.000000, 0.378536
93400.000000, 0.378250
93500.000000, 0.377965
93600.000000, 0.377679
93700.000000, 0.377395
93800.000000, 0.377111
93900.000000, 0.376828
94000.000000, 0.376545
94100.000000, 0.376263
94200.000000, 0.375982
94300.000000, 0.375702
94400.000000, 0.375422
94500.000000, 0.375142
94600.000000, 0.374863
94700.000000, 0.374585
94800.000000, 0.374307
94900.000000, 0.374029
95000.000000, 0.373753
95100.000000, 0.373477
95200.000000, 0.373201
95300.000000, 0.372926
95400.000000, 0.372652
95500.000000, 0.372378
95600.000000, 0.372104
95700.000000, 0.371832
95800.000000, 0.371560
95900.000000, 0.371288
96000.000000, 0.371017
96100.000000, 0.370747
96200.000000, 0.370477
96300.000000, 0.370207
96400.000000, 0.369939
96500.000000, 0.369670
96600.000000, 0.369403
96700.000000, 0.369136
96800.000000, 0.368869
96900.000000, 0.368603
97000.000000, 0.368338
97100.000000, 0.368073
97200.000000, 0.367808
97300.000000, 0.367544
97400.000000, 0.367281
97500.000000, 0.367018
97600.000000, 0.366756
97700.000000, 0.366495
97800.000000, 0.366233
97900.000000, 0.365973
98000.000000, 0.365713
98100.000000, 0.365453
98200.000000, 0.365194
98300.000000, 0.364936
98400.000000, 0.364678
98500.000000, 0.364495
98600.000000, 0.364351
98700.000000, 0.364207
98800.000000, 0.364063
98900.000000, 0.363920
99000.000000, 0.363777
99100.000000, 0.363650
99200.000000, 0.363526
99300.000000, 0.363402
99400.000000, 0.363279
99500.000000, 0.363156
99600.000000, 0.363040
99700.000000, 0.362936
99800.000000, 0.362851
99900.000000, 0.362751
100000.000000, 0.362648
100100.000000, 0.362544
100200.000000, 0.362409
100300.000000, 0.362269
100400.000000, 0.362130
100500.000000, 0.361991
100600.000000, 0.361852
100700.000000, 0.361714
100800.000000, 0.361575
100900.000000, 0.361437
101000.000000, 0.361299
101100.000000, 0.361162
101200.000000, 0.361025
101300.000000, 0.360839
101400.000000, 0.360629
101500.000000, 0.360420
101600.000000, 0.360211
101700.000000, 0.360003
101800.000000, 0.359794
101900.000000, 0.359587
102000.000000, 0.359379
102100.000000, 0.359173
102200.000000, 0.358966
102300.000000, 0.358760
102400.000000, 0.358554
102500.000000, 0.358349
102600.000000, 0.358144
102700.000000, 0.357940
102800.000000, 0.357736
102900.000000, 0.357532
103000.000000, 0.357315
103100.000000, 0.357094
103200.000000, 0.356873
103300.000000, 0.356653
103400.000000, 0.356434
103500.000000, 0.356218
103600.000000, 0.355981
103700.000000, 0.355745
103800.000000, 0.355510
103900.000000, 0.355274
104000.000000, 0.355040
104100.000000, 0.354812
104200.000000, 0.354596
104300.000000, 0.354380
104400.000000, 0.354165
104500.000000, 0.353950
104600.000000, 0.353735
104700.000000, 0.353521
104800.000000, 0.353308
104900.000000, 0.353094
105000.000000, 0.352881
105100.000000, 0.352669
105200.000000, 0.352457
105300.000000, 0.352290
105400.000000, 0.352114
105500.000000, 0.351938
105600.000000, 0.351762
105700.000000, 0.351587
105800.000000, 0.351413
105900.000000, 0.351252
106000.000000, 0.351096
106100.000000, 0.350939
106200.000000, 0.350783
106300.000000, 0.350628
106400.000000, 0.350472
106500.000000, 0.350350
106600.000000, 0.350229
106700.000000, 0.350109
106800.000000, 0.349990
106900.000000, 0.349870
107000.000000, 0.349751
107100.000000, 0.349615
107200.000000, 0.349479
107300.000000, 0.349343
107400.000000, 0.349208
107500.000000, 0.349072
107600.000000, 0.348954
107700.000000, 0.348853
107800.000000, 0.348753
107900.000000, 0.348653
108000.000000, 0.348553
108100.000000, 0.348453
108200.000000, 0.348345
108300.000000, 0.348229
108400.000000, 0.348113
108500.000000, 0.347997
108600.000000, 0.347881
108700.000000, 0.347769
108800.000000, 0.347670
108900.000000, 0.347572
109000.000000, 0.347474
109100.000000, 0.347376
109200.000000, 0.347279
109300.000000, 0.347190
109400.000000, 0.347110
109500.000000, 0.347030
109600.000000, 0.346950
109700.000000, 0.346870
109800.000000, 0.346790
109900.000000, 0.346711
110000.000000, 0.346631
110100.000000, 0.346552
110200.000000, 0.346473
110300.000000, 0.346394
110400.000000, 0.346315
110500.000000, 0.346192
110600.000000, 0.346063
110700.000000, 0.345934
110800.000000, 0.345806
110900.000000, 0.345678
111000.000000, 0.345551
111100.000000, 0.345424
111200.000000, 0.345296
111300.000000, 0.345169
111400.000000, 0.345042
111500.000000, 0.344915
111600.000000, 0.344789
111700.000000, 0.344600
111800.000000, 0.344391
111900.000000, 0.344195
112000.000000, 0.344070
112100.000000, 0.343945
112200.000000, 0.343820
112300.000000, 0.343695
112400.000000, 0.343570
112500.000000, 0.343440
112600.000000, 0.343299
112700.000000, 0.343159
112800.000000, 0.343019
112900.000000, 0.342879
113000.000000, 0.342739
113100.000000, 0.342614
113200.000000, 0.342491
113300.000000, 0.342368
113400.000000, 0.342246
113500.000000, 0.342124
113600.000000, 0.342004
113700.000000, 0.341887
113800.000000, 0.341766
113900.000000, 0.341645
114000.000000, 0.341525
114100.000000, 0.341404
114200.000000, 0.341284
114300.000000, 0.341095
114400.000000, 0.340894
114500.000000, 0.340694
114600.000000, 0.340493
114700.000000, 0.340293
114800.000000, 0.340094
114900.000000, 0.339902
115000.000000, 0.339703
115100.000000, 0.339504
115200.000000, 0.339306
115300.000000, 0.339108
115400.000000, 0.338911
115500.000000, 0.338797
115600.000000, 0.338696
115700.000000, 0.338595
115800.000000, 0.338495
115900.000000, 0.338394
